lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847354884757288481827,2021,Mccartney-Larsson-Kessel,ARI,line,5on5,2,848.0,6.0,0.47,0.33,0.47,4.97,0.24,0.27,1.65,0.17,2.78,1.9,0.24,0.23,0.23,4.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,7.0,2.0,4.0,6.0,10.0,0.0,2.0,6.0,1.0,0.0,0.15,0.09,0.0,0.0,0.0,0.0,6.51,7.0,6.51,1.0,0.06,0.0,0.0,0.29,0.29,0.29,5.48,0.26,0.4,1.26,0.17,3.42,2.49,0.26,0.28,0.28,4.0,4.0,6.0,14.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,7.0,0.0,0.0,10.0,6.0,1.0,1.0,7.0,1.0,0.0,0.16,0.1,0.0,0.0,1.0,0.0,15.04,8.0,8.67,1.0,0.08,0.0,0.0,0.35,0.36,0.36
84772208479378,2021,Schmidt-Stanley,WPG,pairing,5on5,33,14165.0,170.0,0.45,0.45,0.45,114.8,9.85,7.48,26.18,3.71,64.69,48.09,9.65,9.93,9.72,108.0,52.0,58.0,218.0,9.0,5.0,1.0,22.0,3.0,53.0,68.0,99.0,151.0,14.0,31.0,84.0,97.0,33.0,55.0,120.0,33.0,7.0,3.68,4.04,2.13,4.0,4.0,1.0,219.7,160.0,161.33,42.0,1.54,1.08,1.08,10.32,10.33,10.17,143.29,11.89,9.84,34.37,4.54,79.34,59.02,11.21,12.1,11.36,146.0,53.0,63.0,262.0,13.0,12.0,0.0,33.0,6.0,56.0,79.0,133.0,186.0,15.0,33.0,102.0,90.0,36.0,39.0,152.0,37.0,10.0,4.51,4.62,2.76,5.0,7.0,1.0,263.24,199.0,200.65,32.0,2.02,2.28,2.28,11.63,11.79,11.43
84800698481524,2021,Byram-Makar,COL,pairing,5on5,27,10076.0,130.0,0.64,0.57,0.55,90.41,8.34,6.45,20.38,2.84,51.13,36.86,8.05,8.34,8.05,89.0,37.0,53.0,179.0,12.0,7.0,2.0,21.0,2.0,37.0,47.0,77.0,114.0,11.0,22.0,80.0,67.0,17.0,25.0,89.0,32.0,5.0,3.02,3.83,1.48,7.0,4.0,1.0,177.95,126.0,125.94,15.0,1.36,1.41,1.41,8.28,8.29,8.09,72.25,4.6,4.55,16.99,2.27,42.83,30.76,4.53,4.53,4.47,76.0,26.0,34.0,136.0,4.0,4.0,0.0,18.0,0.0,33.0,43.0,72.0,98.0,12.0,27.0,105.0,80.0,13.0,29.0,83.0,16.0,3.0,1.76,1.98,0.86,1.0,3.0,0.0,136.51,102.0,101.83,21.0,0.94,0.73,0.73,4.81,4.77,4.75
84751888480727,2021,Mcnabb-Whitecloud,VGK,pairing,5on5,42,9408.0,277.0,0.47,0.51,0.53,70.24,4.82,4.57,17.17,2.3,41.13,30.0,4.75,4.78,4.71,70.0,30.0,38.0,138.0,7.0,2.0,1.0,17.0,6.0,35.0,33.0,63.0,93.0,7.0,17.0,66.0,54.0,19.0,27.0,84.0,14.0,2.0,2.58,1.76,0.48,1.0,4.0,2.0,137.53,100.0,99.76,17.0,0.94,0.26,0.26,5.49,5.42,5.35,62.33,5.37,4.04,15.72,2.3,35.69,26.88,5.29,5.29,5.21,60.0,30.0,41.0,131.0,6.0,6.0,2.0,12.0,1.0,32.0,33.0,54.0,84.0,11.0,25.0,81.0,72.0,19.0,22.0,71.0,14.0,5.0,1.8,1.75,1.82,3.0,1.0,2.0,129.78,90.0,88.24,10.0,0.83,1.95,1.95,4.25,4.13,4.09
847688084778398481580,2021,Sheary-Mcmichael-Wilson,WSH,line,5on5,8,764.0,91.0,0.54,0.43,0.45,3.55,0.27,0.26,0.75,0.1,2.13,1.5,0.27,0.25,0.25,4.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,0.0,1.0,4.0,1.0,0.0,0.1,0.17,0.0,0.0,1.0,0.0,9.57,5.0,4.77,1.0,0.05,0.0,0.0,0.32,0.3,0.3,4.22,0.23,0.25,0.84,0.13,2.62,1.93,0.23,0.24,0.23,4.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,0.0,0.0,6.0,4.0,2.0,2.0,5.0,1.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,13.93,6.0,6.22,0.0,0.05,0.0,0.0,0.28,0.29,0.29
847061084775278478512,2021,Parise-Czarnik-Johnston,NYI,line,5on5,2,878.0,8.0,0.75,0.57,0.55,3.54,0.27,0.25,0.8,0.13,2.71,1.85,0.27,0.27,0.27,5.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,7.0,4.0,2.0,3.0,5.0,1.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0,8.19,6.0,6.13,0.0,0.05,0.0,0.0,0.32,0.32,0.32,3.67,0.09,0.14,0.99,0.11,1.8,1.86,0.09,0.09,0.09,5.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,5.93,5.0,4.88,0.0,0.03,0.0,0.0,0.12,0.12,0.12
847400984788708479393,2021,Balcers-Bonino-Gregor,SJS,line,5on5,14,1262.0,186.0,0.48,0.42,0.44,11.41,1.02,0.8,2.69,0.35,6.54,4.59,0.99,1.05,1.02,13.0,3.0,2.0,18.0,0.0,2.0,0.0,0.0,1.0,4.0,9.0,13.0,16.0,1.0,2.0,6.0,5.0,4.0,2.0,12.0,3.0,1.0,0.39,0.3,0.34,0.0,0.0,0.0,18.64,16.0,16.36,2.0,0.17,0.45,0.49,0.7,0.71,0.71,14.01,1.12,0.83,3.79,0.46,7.74,6.06,1.11,1.12,1.11,17.0,3.0,5.0,25.0,2.0,1.0,1.0,4.0,1.0,5.0,7.0,15.0,18.0,2.0,4.0,12.0,7.0,3.0,5.0,16.0,3.0,1.0,0.34,0.46,0.32,0.0,1.0,1.0,24.76,20.0,19.92,1.0,0.17,0.32,0.32,0.97,0.97,0.96
84718738480950,2021,Lyubushkin-Stralman,ARI,pairing,5on5,30,3055.0,229.0,0.36,0.4,0.4,16.57,1.09,0.98,3.93,0.53,9.42,7.05,1.04,1.11,1.05,16.0,7.0,5.0,28.0,2.0,2.0,1.0,1.0,1.0,7.0,10.0,14.0,21.0,6.0,12.0,15.0,31.0,5.0,1.0,19.0,3.0,1.0,0.41,0.4,0.28,1.0,0.0,1.0,27.22,23.0,22.52,1.0,0.2,0.39,0.39,0.9,0.89,0.89,26.28,1.96,1.66,6.27,0.78,13.37,10.97,1.85,1.95,1.85,27.0,8.0,7.0,42.0,0.0,1.0,0.0,6.0,2.0,13.0,13.0,27.0,35.0,1.0,2.0,18.0,23.0,8.0,6.0,25.0,9.0,1.0,0.56,1.06,0.34,0.0,0.0,0.0,42.92,35.0,35.58,3.0,0.35,0.34,0.34,1.96,1.97,1.89
84764628480883,2021,Smith-Hamilton,NJD,pairing,5on5,41,7929.0,244.0,0.42,0.49,0.5,73.21,5.69,4.49,17.34,2.39,42.41,31.69,5.53,5.57,5.42,76.0,28.0,29.0,133.0,6.0,7.0,2.0,20.0,4.0,25.0,42.0,70.0,98.0,9.0,21.0,54.0,34.0,14.0,24.0,84.0,14.0,6.0,2.58,1.52,1.59,2.0,2.0,2.0,127.43,104.0,100.5,9.0,0.92,1.54,1.54,5.06,4.93,4.85,77.61,7.82,5.25,17.73,2.48,41.99,30.73,7.65,8.0,7.83,78.0,28.0,34.0,140.0,11.0,10.0,1.0,17.0,2.0,22.0,44.0,67.0,95.0,12.0,27.0,72.0,31.0,19.0,23.0,71.0,25.0,10.0,2.21,2.95,2.66,3.0,4.0,4.0,146.24,106.0,109.45,17.0,1.08,2.13,2.1,6.8,7.0,6.96
847747684781338480018,2021,Lehkonen-Suzuki-Evans,MTL,line,5on5,7,685.0,108.0,0.17,0.33,0.25,3.58,0.13,0.18,0.94,0.11,2.21,1.42,0.13,0.12,0.12,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,1.0,2.0,7.0,4.0,0.0,3.0,5.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,8.16,5.0,4.58,3.0,0.04,0.0,0.0,0.17,0.16,0.16,10.04,0.63,0.66,2.53,0.34,6.14,4.69,0.61,0.66,0.64,11.0,4.0,3.0,18.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0,11.0,15.0,0.0,0.0,6.0,4.0,1.0,2.0,13.0,2.0,0.0,0.36,0.27,0.0,0.0,0.0,0.0,18.55,15.0,15.43,2.0,0.14,0.0,0.0,0.77,0.8,0.78
847933684800728481560,2021,Kaliyev-Andersson-Grundstrom,LAK,line,5on5,5,1393.0,35.0,0.45,0.51,0.55,12.7,0.76,0.77,3.54,0.42,7.3,5.21,0.75,0.79,0.78,12.0,6.0,4.0,22.0,0.0,2.0,0.0,1.0,1.0,7.0,7.0,12.0,18.0,1.0,2.0,8.0,12.0,3.0,2.0,15.0,3.0,0.0,0.29,0.47,0.0,0.0,0.0,0.0,22.68,18.0,18.34,2.0,0.16,0.19,0.19,0.72,0.74,0.74,10.82,0.93,0.65,2.68,0.33,6.17,4.25,0.91,0.9,0.88,8.0,7.0,6.0,21.0,1.0,1.0,0.0,1.0,0.0,3.0,9.0,7.0,14.0,1.0,2.0,16.0,18.0,1.0,5.0,11.0,3.0,1.0,0.25,0.33,0.36,1.0,0.0,0.0,20.77,15.0,14.77,5.0,0.13,0.36,0.36,0.71,0.69,0.67
847793384779358478975,2021,Marchment-Bennett-Reinhart,FLA,line,5on5,24,1844.0,270.0,0.85,0.66,0.7,34.87,4.29,2.62,7.98,1.16,16.78,12.17,3.87,4.25,3.84,35.0,10.0,6.0,51.0,3.0,9.0,0.0,7.0,0.0,11.0,15.0,32.0,42.0,1.0,2.0,10.0,21.0,6.0,5.0,24.0,14.0,7.0,0.76,1.85,1.69,1.0,1.0,1.0,52.56,45.0,45.46,5.0,0.56,1.92,1.92,2.92,2.94,2.83,13.54,0.73,0.8,3.5,0.41,7.79,5.78,0.7,0.72,0.69,12.0,7.0,7.0,26.0,0.0,0.0,0.0,1.0,1.0,10.0,7.0,12.0,19.0,3.0,6.0,13.0,12.0,3.0,4.0,17.0,2.0,0.0,0.48,0.24,0.0,0.0,0.0,0.0,25.33,19.0,18.76,2.0,0.16,0.0,0.0,0.89,0.88,0.84
847414984769058477478,2021,Carrier-Stephenson-Dadonov,VGK,line,5on5,12,4391.0,74.0,0.59,0.57,0.57,46.81,5.11,3.32,11.86,1.62,26.04,18.05,4.8,5.07,4.78,49.0,17.0,15.0,81.0,4.0,7.0,2.0,13.0,0.0,23.0,19.0,45.0,62.0,4.0,8.0,52.0,40.0,7.0,7.0,45.0,14.0,7.0,1.3,1.59,2.21,1.0,1.0,2.0,80.81,66.0,66.18,6.0,0.7,1.76,1.76,4.04,4.05,3.98,35.96,3.58,2.69,8.45,1.17,18.96,14.15,3.43,3.62,3.49,37.0,12.0,12.0,61.0,2.0,3.0,0.0,8.0,1.0,18.0,17.0,35.0,47.0,2.0,4.0,47.0,53.0,13.0,4.0,31.0,15.0,3.0,1.1,1.72,0.75,0.0,2.0,0.0,62.37,49.0,49.95,0.0,0.57,0.75,0.75,3.4,3.45,3.41
84780628481609,2021,Kolyachonok-Mayo,ARI,pairing,5on5,19,1176.0,159.0,0.54,0.5,0.54,9.3,0.58,0.58,2.33,0.35,4.86,4.3,0.58,0.6,0.59,12.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,12.0,13.0,4.0,11.0,3.0,8.0,1.0,1.0,11.0,1.0,1.0,0.26,0.09,0.23,0.0,0.0,0.0,14.68,13.0,13.18,0.0,0.12,0.01,0.01,0.69,0.71,0.71,7.25,0.5,0.49,1.62,0.28,4.51,3.6,0.49,0.5,0.49,5.0,6.0,4.0,15.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,11.0,4.0,8.0,2.0,11.0,2.0,6.0,9.0,2.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,15.96,11.0,11.11,5.0,0.1,0.0,0.0,0.6,0.6,0.59
84717248478017,2021,Letang-Friedman,PIT,pairing,5on5,14,888.0,113.0,0.51,0.52,0.5,6.77,0.65,0.47,1.62,0.26,3.8,3.21,0.65,0.65,0.65,9.0,1.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,9.0,10.0,1.0,2.0,6.0,7.0,0.0,3.0,7.0,3.0,0.0,0.23,0.41,0.0,0.0,0.0,0.0,14.01,10.0,10.03,1.0,0.1,0.0,0.0,0.75,0.75,0.75,7.31,0.64,0.53,1.68,0.24,4.1,2.82,0.64,0.65,0.65,7.0,3.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,9.0,3.0,6.0,5.0,8.0,1.0,0.0,7.0,2.0,1.0,0.23,0.19,0.21,0.0,0.0,1.0,13.22,10.0,10.26,0.0,0.11,0.0,0.0,0.74,0.76,0.76
847692784779538479944,2021,Aston-Reese-Blueger-Kapanen,PIT,line,5on5,12,655.0,107.0,0.54,0.43,0.4,3.12,0.31,0.15,0.62,0.1,1.32,1.5,0.31,0.33,0.33,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,9.0,2.0,1.0,2.0,2.0,0.0,0.03,0.29,0.0,0.0,0.0,0.0,6.14,4.0,4.13,1.0,0.03,0.0,0.0,0.34,0.36,0.36,4.27,0.26,0.27,0.87,0.12,2.63,1.85,0.26,0.25,0.25,4.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,6.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,7.66,6.0,5.83,0.0,0.05,0.0,0.0,0.31,0.3,0.3
84757478479323,2021,Nemeth-Fox,NYR,pairing,5on5,45,3441.0,316.0,0.44,0.47,0.49,25.63,1.89,1.81,5.82,0.87,15.6,11.02,1.84,1.92,1.88,29.0,8.0,10.0,47.0,4.0,1.0,1.0,9.0,1.0,7.0,15.0,25.0,33.0,4.0,8.0,10.0,24.0,11.0,8.0,31.0,6.0,0.0,1.09,0.79,0.0,3.0,1.0,0.0,47.72,37.0,37.35,3.0,0.37,0.05,0.1,2.16,2.2,2.15,27.6,2.39,1.97,5.79,0.8,15.56,11.49,2.37,2.31,2.3,23.0,15.0,15.0,53.0,2.0,0.0,0.0,0.0,2.0,19.0,15.0,21.0,36.0,6.0,12.0,12.0,30.0,6.0,3.0,27.0,9.0,2.0,0.84,0.99,0.56,1.0,1.0,0.0,51.72,38.0,37.25,2.0,0.41,0.0,0.0,2.8,2.7,2.68
848005384800608481077,2021,Leonard-Reedy-Chmelevski,SJS,line,5on5,3,733.0,19.0,0.49,0.46,0.53,5.9,0.43,0.37,1.29,0.18,3.41,2.33,0.42,0.41,0.41,4.0,4.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,8.0,1.0,2.0,2.0,4.0,0.0,3.0,7.0,0.0,1.0,0.2,0.0,0.23,0.0,0.0,0.0,10.95,8.0,8.07,2.0,0.08,0.23,0.23,0.28,0.27,0.27,5.44,0.44,0.35,1.16,0.15,2.76,2.15,0.42,0.45,0.42,7.0,0.0,6.0,13.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,2.0,5.0,2.0,0.0,0.12,0.33,0.0,1.0,0.0,0.0,12.84,7.0,7.15,1.0,0.07,0.0,0.0,0.52,0.52,0.49
84768848479395,2021,Cholowski-Pouliot,SEA,pairing,5on5,3,2741.0,6.0,0.56,0.59,0.58,27.31,2.43,1.96,5.85,0.86,16.27,11.63,2.41,2.51,2.48,26.0,13.0,14.0,53.0,4.0,0.0,0.0,6.0,0.0,14.0,15.0,22.0,35.0,1.0,2.0,17.0,6.0,5.0,6.0,28.0,10.0,1.0,0.94,1.24,0.24,1.0,3.0,0.0,54.22,39.0,39.91,4.0,0.4,0.0,0.0,2.83,2.92,2.89,20.05,1.88,1.39,4.31,0.63,11.54,8.25,1.78,1.87,1.78,21.0,7.0,9.0,37.0,2.0,1.0,0.0,1.0,0.0,13.0,11.0,19.0,26.0,2.0,4.0,16.0,13.0,5.0,8.0,19.0,8.0,1.0,0.55,1.0,0.32,0.0,1.0,1.0,37.23,28.0,28.26,8.0,0.29,0.17,0.17,2.0,1.99,1.9
847646984795438480068,2021,Pezzetta-Poehling-Armia,MTL,line,5on5,6,1320.0,47.0,0.17,0.32,0.36,5.23,0.26,0.33,1.2,0.17,3.47,2.57,0.26,0.27,0.26,4.0,4.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,8.0,2.0,4.0,8.0,13.0,1.0,2.0,7.0,1.0,0.0,0.16,0.1,0.0,0.0,0.0,0.0,10.77,8.0,7.88,2.0,0.07,0.0,0.0,0.33,0.33,0.33,10.71,1.31,0.81,2.75,0.35,4.99,3.79,1.07,1.45,1.17,13.0,1.0,9.0,23.0,0.0,3.0,0.0,1.0,0.0,5.0,5.0,13.0,14.0,1.0,2.0,10.0,8.0,2.0,8.0,9.0,3.0,2.0,0.29,0.52,0.51,0.0,0.0,0.0,25.28,14.0,15.23,5.0,0.17,0.71,0.71,0.78,0.83,0.73
84763128476854,2021,Lindholm-Manson,ANA,pairing,5on5,29,2179.0,190.0,0.57,0.55,0.54,20.46,2.31,1.26,5.3,0.67,10.16,8.29,2.26,2.32,2.27,24.0,4.0,9.0,37.0,5.0,3.0,4.0,6.0,0.0,3.0,11.0,19.0,23.0,0.0,0.0,6.0,14.0,5.0,6.0,19.0,6.0,3.0,0.45,0.8,1.07,0.0,2.0,3.0,37.28,28.0,27.84,1.0,0.26,1.07,1.26,1.32,1.31,1.31,17.12,1.77,0.99,4.41,0.61,9.25,6.97,1.69,1.72,1.64,16.0,8.0,6.0,30.0,1.0,1.0,1.0,6.0,2.0,5.0,9.0,15.0,23.0,2.0,4.0,11.0,10.0,5.0,7.0,17.0,5.0,2.0,0.43,0.54,0.8,0.0,0.0,1.0,29.59,24.0,23.5,5.0,0.2,0.6,0.6,1.37,1.31,1.29
847797984793708481186,2021,O'Connor-Jost-Aube-Kubel,COL,line,5on5,19,894.0,213.0,0.59,0.4,0.39,6.47,0.73,0.5,1.4,0.21,3.63,2.53,0.72,0.69,0.68,9.0,0.0,3.0,12.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,9.0,9.0,2.0,4.0,7.0,9.0,1.0,2.0,6.0,2.0,1.0,0.21,0.29,0.24,0.0,0.0,0.0,11.74,9.0,8.7,1.0,0.11,0.24,0.24,0.6,0.58,0.58,10.22,0.52,0.56,2.72,0.33,5.71,4.16,0.52,0.5,0.5,12.0,2.0,4.0,18.0,0.0,0.0,0.0,6.0,0.0,1.0,7.0,12.0,14.0,1.0,2.0,7.0,6.0,3.0,6.0,14.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,17.69,14.0,13.6,3.0,0.12,0.0,0.0,0.63,0.61,0.61
847416184802058482705,2021,Bemstrom-Sillinger-Voracek,CBJ,line,5on5,12,1706.0,94.0,0.34,0.4,0.4,9.95,0.95,0.62,2.17,0.31,5.75,4.2,0.95,0.93,0.92,12.0,2.0,5.0,19.0,3.0,0.0,0.0,4.0,0.0,3.0,4.0,9.0,11.0,3.0,6.0,12.0,9.0,4.0,3.0,10.0,3.0,1.0,0.3,0.41,0.23,3.0,0.0,0.0,19.15,14.0,13.91,2.0,0.13,0.0,0.0,1.07,1.05,1.05,15.78,1.81,1.11,3.3,0.5,8.13,6.14,1.71,1.84,1.74,14.0,7.0,7.0,28.0,0.0,2.0,0.0,3.0,0.0,5.0,11.0,14.0,21.0,5.0,10.0,17.0,5.0,2.0,4.0,12.0,6.0,3.0,0.38,0.71,0.72,0.0,0.0,0.0,28.67,21.0,21.4,4.0,0.24,0.49,0.49,1.56,1.59,1.57
84768758478507,2021,Matheson-Marino,PIT,pairing,5on5,60,14081.0,330.0,0.51,0.53,0.54,139.77,11.56,9.25,32.73,4.58,74.47,59.41,11.09,11.78,11.28,134.0,58.0,52.0,244.0,11.0,11.0,2.0,18.0,1.0,66.0,85.0,123.0,181.0,11.0,27.0,99.0,76.0,34.0,33.0,142.0,42.0,8.0,4.13,5.04,2.39,4.0,5.0,2.0,248.17,192.0,195.14,11.0,1.91,2.35,2.35,11.13,11.31,11.13,118.34,11.14,8.2,27.68,3.86,63.76,47.36,10.76,11.11,10.73,121.0,41.0,52.0,214.0,8.0,11.0,3.0,29.0,5.0,53.0,56.0,113.0,154.0,14.0,31.0,92.0,116.0,43.0,31.0,117.0,30.0,15.0,3.24,3.82,4.08,2.0,2.0,4.0,213.56,162.0,161.76,15.0,1.72,2.58,2.58,10.27,10.21,10.06
84793728482142,2021,Mahura-Drysdale,ANA,pairing,5on5,19,969.0,140.0,0.6,0.56,0.56,12.98,0.91,0.81,3.02,0.45,6.92,5.89,0.9,0.94,0.94,14.0,4.0,1.0,19.0,1.0,1.0,0.0,4.0,2.0,2.0,8.0,13.0,17.0,2.0,4.0,5.0,2.0,0.0,3.0,13.0,5.0,0.0,0.31,0.6,0.0,0.0,1.0,0.0,19.14,18.0,18.23,1.0,0.16,0.01,0.01,1.07,1.1,1.09,10.18,0.61,0.58,2.31,0.32,5.87,4.32,0.61,0.62,0.62,12.0,2.0,1.0,15.0,3.0,0.0,0.0,1.0,1.0,5.0,4.0,9.0,11.0,1.0,2.0,1.0,7.0,1.0,1.0,11.0,3.0,0.0,0.32,0.29,0.0,1.0,2.0,0.0,15.47,14.0,14.43,0.0,0.12,0.0,0.0,0.72,0.74,0.74
847843484784628479991,2021,Roy-Leschyshyn-Kolesar,VGK,line,5on5,9,1886.0,81.0,0.3,0.33,0.36,13.89,1.32,0.95,3.24,0.44,7.45,5.6,1.31,1.31,1.31,10.0,9.0,2.0,21.0,1.0,0.0,0.0,2.0,0.0,10.0,6.0,9.0,18.0,2.0,4.0,15.0,30.0,5.0,3.0,11.0,8.0,0.0,0.31,1.01,0.0,1.0,0.0,0.0,20.54,19.0,18.59,3.0,0.2,0.0,0.0,1.52,1.51,1.5,25.89,3.08,1.78,6.01,0.8,12.87,9.45,2.74,3.15,2.8,27.0,7.0,8.0,42.0,1.0,5.0,1.0,3.0,2.0,18.0,5.0,26.0,33.0,4.0,8.0,20.0,20.0,3.0,9.0,21.0,8.0,5.0,0.48,1.02,1.58,0.0,1.0,0.0,42.71,34.0,34.6,6.0,0.37,1.42,1.42,2.03,2.03,1.98
847840184800028482125,2021,Zacha-Hischier-Holtz,NJD,line,5on5,4,1882.0,14.0,0.46,0.43,0.45,14.57,1.46,1.02,3.08,0.44,8.31,5.69,1.44,1.41,1.39,14.0,6.0,7.0,27.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,13.0,19.0,3.0,6.0,21.0,8.0,6.0,4.0,15.0,4.0,1.0,0.65,0.5,0.3,1.0,0.0,0.0,26.98,20.0,19.63,1.0,0.21,0.0,0.0,1.67,1.61,1.58,17.86,1.69,1.03,4.04,0.55,9.24,7.45,1.64,1.76,1.7,20.0,4.0,12.0,36.0,0.0,1.0,0.0,6.0,0.0,7.0,10.0,20.0,24.0,5.0,10.0,13.0,10.0,7.0,6.0,17.0,6.0,1.0,0.45,0.82,0.42,0.0,0.0,0.0,36.86,24.0,24.52,4.0,0.21,0.42,0.42,1.48,1.56,1.53
847169884757448477511,2021,Oshie-Kuznetsov-Mantha,WSH,line,5on5,7,757.0,86.0,0.62,0.64,0.64,6.2,0.34,0.34,1.73,0.23,3.58,2.78,0.34,0.31,0.31,6.0,3.0,5.0,14.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,9.0,0.0,0.0,5.0,7.0,2.0,3.0,8.0,1.0,0.0,0.22,0.12,0.0,0.0,0.0,0.0,12.6,9.0,8.07,2.0,0.07,0.12,0.12,0.29,0.26,0.26,3.58,0.21,0.22,0.9,0.11,2.1,1.46,0.21,0.22,0.22,4.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,4.0,6.0,2.0,1.0,4.0,1.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,8.94,5.0,5.47,1.0,0.04,0.0,0.0,0.26,0.27,0.27
