lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847645884785508480833,2020,Panarin-Strome-Kravtsov,NYR,line,5on5,12,2056.0,75.0,0.26,0.43,0.38,13.49,0.52,0.76,3.99,0.61,8.19,5.94,0.51,0.51,0.5,15.0,5.0,9.0,29.0,0.0,1.0,0.0,5.0,0.0,6.0,8.0,15.0,20.0,4.0,11.0,12.0,9.0,5.0,5.0,19.0,1.0,0.0,0.41,0.11,0.0,0.0,0.0,0.0,27.39,20.0,19.34,2.0,0.15,0.02,0.02,0.64,0.63,0.63,21.93,1.49,1.49,5.19,0.68,13.56,9.59,1.45,1.5,1.46,21.0,11.0,7.0,39.0,2.0,1.0,0.0,5.0,2.0,13.0,9.0,19.0,30.0,3.0,9.0,20.0,12.0,4.0,4.0,26.0,6.0,0.0,0.84,0.65,0.0,2.0,0.0,0.0,40.12,32.0,32.32,2.0,0.3,0.17,0.17,1.61,1.63,1.59
847126284774068480798,2020,Janmark-Soderberg-Kurashev,CHI,line,5on5,21,5827.0,167.0,0.46,0.47,0.44,38.41,2.99,2.5,9.35,1.36,21.82,15.99,2.96,2.96,2.93,41.0,13.0,21.0,75.0,5.0,3.0,0.0,12.0,1.0,14.0,19.0,36.0,49.0,7.0,12.0,49.0,35.0,9.0,21.0,39.0,14.0,1.0,1.2,1.59,0.2,2.0,3.0,0.0,74.52,54.0,53.79,13.0,0.52,0.3,0.3,3.21,3.18,3.15,50.44,3.56,2.86,11.94,1.63,27.45,22.56,3.52,3.58,3.54,53.0,17.0,16.0,86.0,6.0,3.0,2.0,14.0,3.0,21.0,23.0,47.0,64.0,8.0,16.0,53.0,50.0,11.0,18.0,58.0,9.0,3.0,1.6,1.08,0.88,2.0,1.0,3.0,86.37,70.0,70.57,12.0,0.58,0.75,0.75,3.4,3.42,3.4
847691984770158482116,2020,Stutzle-Tierney-Brown,OTT,line,5on5,22,2775.0,232.0,0.16,0.43,0.38,18.86,0.74,0.99,5.21,0.63,10.96,8.48,0.72,0.76,0.74,22.0,5.0,16.0,43.0,2.0,0.0,0.0,7.0,1.0,10.0,7.0,20.0,25.0,4.0,11.0,16.0,17.0,6.0,9.0,25.0,2.0,0.0,0.48,0.26,0.0,1.0,1.0,0.0,42.37,27.0,26.62,7.0,0.2,0.0,0.0,0.93,0.96,0.93,33.48,3.9,2.51,7.37,1.04,17.24,12.94,3.74,3.96,3.8,39.0,6.0,13.0,58.0,7.0,4.0,2.0,5.0,1.0,15.0,13.0,32.0,38.0,5.0,13.0,22.0,24.0,4.0,12.0,28.0,11.0,6.0,0.82,1.33,1.74,1.0,4.0,2.0,60.58,45.0,46.0,7.0,0.53,1.02,1.02,3.4,3.44,3.4
847933784804598480798,2020,Debrincat-Suter-Kurashev,CHI,line,5on5,7,739.0,74.0,0.4,0.41,0.33,3.27,0.18,0.22,0.75,0.08,1.54,1.23,0.18,0.19,0.19,3.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,1.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,6.99,4.0,4.03,1.0,0.04,0.0,0.0,0.22,0.23,0.23,5.61,0.26,0.34,1.19,0.16,3.44,2.6,0.26,0.26,0.26,7.0,1.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,7.0,8.0,0.0,0.0,7.0,6.0,0.0,4.0,7.0,1.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0,10.65,8.0,8.29,0.0,0.07,0.0,0.0,0.33,0.34,0.34
84745688479410,2020,Sergachev-Schenn,T.B,pairing,5on5,37,11679.0,187.0,0.57,0.56,0.54,96.58,7.74,6.56,22.64,2.97,55.74,39.35,7.59,7.93,7.78,101.0,34.0,41.0,176.0,8.0,4.0,0.0,29.0,3.0,47.0,44.0,93.0,127.0,15.0,45.0,91.0,116.0,13.0,17.0,103.0,25.0,7.0,2.83,2.83,2.08,1.0,4.0,3.0,179.45,135.0,138.38,13.0,1.35,0.83,0.83,8.25,8.44,8.32,81.55,5.75,5.02,19.6,2.56,45.96,35.12,5.68,5.71,5.64,86.0,28.0,26.0,140.0,6.0,3.0,1.0,22.0,5.0,34.0,44.0,80.0,108.0,12.0,41.0,91.0,106.0,15.0,11.0,90.0,20.0,4.0,2.26,2.41,1.08,2.0,4.0,0.0,136.57,114.0,112.13,5.0,1.03,0.57,0.57,6.21,6.16,6.13
847123384747098475231,2020,Martin-Cizikas-Zajac,NYI,line,5on5,2,911.0,9.0,0.17,0.48,0.43,6.29,0.19,0.35,1.74,0.19,3.83,2.7,0.19,0.19,0.19,6.0,3.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,6.0,9.0,1.0,2.0,5.0,9.0,3.0,2.0,9.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,14.41,9.0,9.09,1.0,0.07,0.0,0.0,0.26,0.26,0.26,8.37,0.89,0.68,1.87,0.3,4.78,3.48,0.88,0.88,0.87,7.0,5.0,3.0,15.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,7.0,12.0,1.0,2.0,4.0,4.0,1.0,1.0,9.0,1.0,2.0,0.24,0.2,0.46,0.0,0.0,0.0,14.23,12.0,11.58,0.0,0.14,0.22,0.22,0.82,0.81,0.8
847793084793708481186,2020,Jost-Bellemare-O'Connor,COL,line,5on5,5,1818.0,28.0,0.67,0.6,0.59,17.3,1.34,0.96,4.5,0.55,9.21,7.44,1.29,1.41,1.36,15.0,9.0,7.0,31.0,0.0,2.0,0.0,3.0,0.0,7.0,12.0,15.0,24.0,2.0,4.0,16.0,27.0,3.0,2.0,20.0,2.0,2.0,0.54,0.18,0.62,0.0,0.0,0.0,32.13,24.0,24.93,1.0,0.2,0.62,0.62,0.92,0.95,0.94,12.23,0.67,0.78,2.93,0.35,7.09,5.18,0.66,0.66,0.65,13.0,4.0,4.0,21.0,1.0,0.0,0.0,2.0,1.0,5.0,8.0,12.0,16.0,3.0,14.0,5.0,14.0,4.0,3.0,15.0,2.0,0.0,0.43,0.23,0.0,1.0,0.0,0.0,21.07,17.0,16.76,2.0,0.16,0.0,0.0,0.83,0.81,0.8
847403884774768480829,2020,Byron-Kotkaniemi-Lehkonen,MTL,line,5on5,12,2830.0,106.0,0.53,0.54,0.53,21.47,1.83,1.42,5.39,0.68,11.37,8.32,1.79,1.84,1.8,23.0,6.0,8.0,37.0,2.0,1.0,0.0,6.0,1.0,6.0,13.0,21.0,27.0,1.0,2.0,20.0,30.0,2.0,10.0,22.0,5.0,2.0,0.59,0.68,0.56,0.0,2.0,0.0,39.1,29.0,30.36,10.0,0.3,0.25,0.25,1.88,1.91,1.88,19.31,1.6,1.2,4.81,0.6,10.16,7.62,1.57,1.6,1.57,17.0,9.0,6.0,32.0,0.0,2.0,0.0,4.0,1.0,8.0,11.0,17.0,26.0,3.0,6.0,24.0,32.0,8.0,6.0,19.0,6.0,1.0,0.5,0.83,0.27,0.0,0.0,0.0,31.03,26.0,25.58,4.0,0.25,0.4,0.4,1.46,1.45,1.43
84751678475233,2020,Hedman-Savard,T.B,pairing,5on5,11,2256.0,67.0,0.26,0.41,0.4,13.46,0.7,0.8,3.23,0.38,7.88,6.01,0.7,0.67,0.67,16.0,3.0,7.0,26.0,0.0,0.0,0.0,4.0,0.0,4.0,11.0,16.0,19.0,3.0,6.0,8.0,13.0,2.0,5.0,18.0,1.0,0.0,0.52,0.18,0.0,0.0,0.0,0.0,24.82,19.0,18.5,2.0,0.16,0.0,0.0,0.86,0.83,0.82,21.04,1.96,1.36,4.89,0.63,10.73,8.43,1.88,2.02,1.94,23.0,5.0,9.0,37.0,3.0,1.0,1.0,3.0,0.0,8.0,13.0,20.0,25.0,0.0,0.0,18.0,7.0,2.0,1.0,20.0,6.0,2.0,0.61,0.8,0.54,1.0,1.0,1.0,38.66,28.0,28.98,0.0,0.28,0.24,0.4,1.84,1.91,1.9
847517284764388477501,2020,Saad-Kadri-Nichushkin,COL,line,5on5,12,1747.0,124.0,0.51,0.56,0.57,17.98,1.44,1.22,4.09,0.56,10.22,7.47,1.38,1.57,1.5,20.0,5.0,7.0,32.0,0.0,1.0,0.0,7.0,0.0,5.0,12.0,20.0,25.0,4.0,8.0,19.0,14.0,5.0,2.0,19.0,4.0,2.0,0.53,0.48,0.43,0.0,0.0,0.0,34.46,25.0,27.17,1.0,0.25,0.23,0.23,1.46,1.59,1.55,13.63,1.39,0.97,3.31,0.43,7.53,5.37,1.38,1.35,1.34,13.0,6.0,6.0,25.0,5.0,1.0,0.0,2.0,0.0,9.0,2.0,8.0,14.0,1.0,2.0,13.0,14.0,5.0,2.0,13.0,3.0,3.0,0.34,0.34,0.71,2.0,2.0,1.0,24.46,19.0,18.51,2.0,0.2,0.25,0.25,1.34,1.32,1.31
84772208480800,2020,Hughes-Schmidt,VAN,pairing,5on5,40,3074.0,289.0,0.39,0.53,0.5,19.62,0.97,1.22,4.89,0.65,12.1,9.18,0.96,0.96,0.95,23.0,6.0,15.0,44.0,2.0,0.0,0.0,4.0,0.0,11.0,12.0,21.0,27.0,4.0,8.0,18.0,13.0,2.0,9.0,25.0,4.0,0.0,0.61,0.36,0.0,2.0,0.0,0.0,42.66,29.0,28.32,6.0,0.24,0.0,0.0,1.22,1.2,1.19,20.68,1.54,1.41,5.09,0.7,11.37,8.9,1.51,1.55,1.52,19.0,10.0,10.0,39.0,2.0,2.0,0.0,6.0,1.0,5.0,13.0,17.0,27.0,4.0,8.0,22.0,13.0,3.0,10.0,23.0,5.0,1.0,0.71,0.58,0.24,0.0,2.0,0.0,39.37,29.0,29.29,9.0,0.29,0.34,0.34,1.49,1.5,1.49
847403484768268478472,2020,Maroon-Gourde-Joseph,T.B,line,5on5,9,709.0,87.0,0.58,0.41,0.41,5.07,0.72,0.38,1.21,0.17,2.52,1.99,0.72,0.77,0.77,4.0,3.0,2.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,6.0,0.0,0.0,4.0,6.0,1.0,2.0,4.0,2.0,1.0,0.13,0.28,0.32,0.0,0.0,1.0,9.59,7.0,7.32,1.0,0.08,0.0,0.0,0.8,0.86,0.86,6.97,0.53,0.47,1.93,0.24,4.08,2.73,0.49,0.51,0.47,6.0,4.0,3.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,6.0,10.0,0.0,0.0,7.0,4.0,1.0,0.0,7.0,3.0,0.0,0.15,0.38,0.0,0.0,0.0,0.0,12.39,10.0,9.62,0.0,0.1,0.03,0.03,0.6,0.58,0.54
84775048480145,2020,Morrissey-Pionk,WPG,pairing,5on5,41,4963.0,245.0,0.4,0.44,0.44,30.88,2.53,2.09,7.43,1.09,18.26,13.6,2.48,2.5,2.45,28.0,17.0,14.0,59.0,5.0,3.0,0.0,12.0,1.0,11.0,13.0,23.0,40.0,7.0,16.0,35.0,31.0,16.0,7.0,38.0,5.0,2.0,1.24,0.67,0.63,1.0,4.0,0.0,58.69,45.0,44.54,6.0,0.43,0.64,0.64,2.32,2.32,2.28,41.99,3.8,2.72,9.6,1.27,22.86,16.74,3.71,3.77,3.67,40.0,17.0,17.0,74.0,1.0,4.0,0.0,6.0,0.0,23.0,23.0,39.0,56.0,3.0,6.0,44.0,29.0,17.0,17.0,44.0,7.0,6.0,1.39,0.85,1.57,0.0,1.0,0.0,73.86,57.0,57.0,14.0,0.56,1.06,1.06,3.31,3.3,3.27
847574584780758478498,2020,Bjork-Coyle-Debrusk,BOS,line,5on5,8,1290.0,73.0,0.3,0.51,0.49,14.99,0.87,0.98,3.33,0.45,8.68,6.7,0.86,0.9,0.9,15.0,6.0,5.0,26.0,1.0,0.0,0.0,2.0,2.0,8.0,8.0,14.0,20.0,0.0,0.0,5.0,8.0,2.0,5.0,18.0,3.0,0.0,0.51,0.36,0.0,0.0,1.0,0.0,26.4,21.0,21.32,2.0,0.2,0.0,0.0,1.07,1.11,1.1,16.22,2.02,1.2,4.28,0.64,8.13,5.74,1.86,1.94,1.79,18.0,4.0,3.0,25.0,3.0,5.0,2.0,5.0,0.0,1.0,8.0,15.0,19.0,0.0,0.0,8.0,10.0,4.0,2.0,14.0,5.0,3.0,0.39,0.68,0.95,1.0,0.0,2.0,24.41,22.0,21.41,2.0,0.25,1.05,1.05,1.22,1.15,1.13
846613984758348476442,2020,Sorensen-Marleau-Nieto,S.J,line,5on5,8,1649.0,63.0,0.58,0.5,0.48,17.14,1.93,1.16,4.33,0.58,8.59,6.39,1.81,1.94,1.82,18.0,5.0,8.0,31.0,2.0,4.0,1.0,2.0,0.0,9.0,6.0,16.0,21.0,1.0,2.0,7.0,12.0,3.0,1.0,13.0,7.0,3.0,0.35,0.86,0.72,0.0,1.0,1.0,31.06,23.0,23.26,0.0,0.25,0.66,0.66,1.51,1.54,1.51,17.6,1.38,1.18,4.39,0.59,10.25,7.21,1.35,1.33,1.3,15.0,10.0,6.0,31.0,1.0,1.0,0.0,5.0,0.0,11.0,7.0,14.0,24.0,1.0,2.0,13.0,5.0,3.0,2.0,19.0,5.0,1.0,0.55,0.61,0.22,0.0,1.0,0.0,30.51,25.0,24.35,1.0,0.24,0.22,0.22,1.4,1.34,1.33
847414184784408478874,2020,Gaudette-Strome-Kane,CHI,line,5on5,2,806.0,4.0,0.32,0.52,0.54,9.23,0.5,0.54,2.59,0.33,5.06,3.99,0.5,0.52,0.52,10.0,3.0,4.0,17.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,10.0,13.0,2.0,4.0,7.0,4.0,1.0,3.0,12.0,1.0,0.0,0.41,0.09,0.0,0.0,0.0,0.0,17.95,13.0,13.72,2.0,0.11,0.03,0.03,0.58,0.6,0.6,7.67,1.07,0.55,1.92,0.26,4.22,2.98,0.89,1.05,0.87,6.0,5.0,5.0,16.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,9.0,1.0,2.0,10.0,6.0,0.0,2.0,6.0,4.0,1.0,0.16,0.52,0.4,0.0,2.0,0.0,16.51,11.0,10.84,0.0,0.12,0.4,0.4,0.79,0.76,0.74
847516884757988479316,2020,Granlund-Duchene-Kunin,NSH,line,5on5,4,1999.0,7.0,0.62,0.67,0.7,25.54,1.48,1.67,6.51,0.81,15.61,10.93,1.43,1.46,1.42,26.0,11.0,12.0,49.0,0.0,2.0,0.0,10.0,2.0,14.0,9.0,26.0,37.0,2.0,4.0,19.0,12.0,3.0,5.0,33.0,3.0,1.0,0.94,0.27,0.26,0.0,0.0,0.0,46.17,37.0,35.55,3.0,0.34,0.28,0.28,1.53,1.5,1.48,11.23,0.9,0.72,2.68,0.36,6.5,4.84,0.89,0.95,0.94,12.0,4.0,8.0,24.0,1.0,1.0,0.0,3.0,0.0,4.0,7.0,11.0,15.0,2.0,4.0,11.0,11.0,6.0,5.0,13.0,3.0,0.0,0.41,0.49,0.0,0.0,1.0,0.0,25.38,16.0,16.96,5.0,0.15,0.2,0.2,0.85,0.9,0.9
848001484800728480113,2020,Iafallo-Vilardi-Andersson,L.A,line,5on5,6,4029.0,14.0,0.52,0.49,0.49,28.11,1.79,1.74,6.46,0.89,15.84,12.28,1.74,1.79,1.74,25.0,14.0,17.0,56.0,4.0,1.0,1.0,6.0,0.0,17.0,11.0,21.0,35.0,3.0,6.0,32.0,15.0,3.0,5.0,32.0,6.0,1.0,0.84,0.68,0.27,3.0,0.0,1.0,53.79,39.0,38.36,3.0,0.35,0.27,0.27,1.87,1.84,1.81,27.68,1.62,1.76,7.31,0.97,16.5,11.83,1.6,1.66,1.64,30.0,10.0,18.0,58.0,3.0,2.0,0.0,8.0,0.0,8.0,19.0,27.0,37.0,4.0,8.0,36.0,24.0,6.0,6.0,35.0,4.0,1.0,0.91,0.49,0.23,2.0,1.0,0.0,60.7,40.0,40.94,5.0,0.36,0.26,0.26,1.73,1.76,1.73
847517084757658475768,2020,Schwartz-Schenn-Tarasenko,STL,line,5on5,16,7876.0,82.0,0.49,0.49,0.51,66.46,5.26,4.48,15.82,2.08,38.23,27.13,5.17,5.23,5.14,77.0,16.0,35.0,128.0,4.0,3.0,1.0,15.0,3.0,33.0,35.0,73.0,89.0,11.0,28.0,85.0,44.0,17.0,15.0,74.0,15.0,4.0,2.17,1.98,1.11,1.0,3.0,0.0,126.75,93.0,92.03,10.0,0.92,0.57,0.57,5.61,5.56,5.49,64.94,5.45,4.3,15.57,2.16,36.41,27.11,5.23,5.53,5.29,61.0,30.0,42.0,133.0,6.0,3.0,0.0,19.0,2.0,25.0,36.0,55.0,85.0,9.0,24.0,80.0,43.0,19.0,21.0,69.0,16.0,6.0,2.02,1.84,1.6,3.0,3.0,0.0,132.13,91.0,91.56,13.0,0.89,0.94,0.94,5.41,5.45,5.36
847344984779338478109,2020,Olofsson-Reinhart-Okposo,BUF,line,5on5,6,2050.0,30.0,0.51,0.45,0.45,12.27,1.28,0.8,2.83,0.39,6.93,4.82,1.2,1.26,1.17,13.0,5.0,3.0,21.0,3.0,2.0,0.0,1.0,0.0,2.0,10.0,10.0,15.0,3.0,6.0,10.0,7.0,3.0,5.0,14.0,2.0,2.0,0.5,0.24,0.54,2.0,1.0,0.0,20.77,18.0,17.86,3.0,0.17,0.54,0.54,0.84,0.81,0.8,12.91,1.24,0.75,3.13,0.4,7.11,5.64,1.24,1.29,1.28,14.0,8.0,4.0,26.0,0.0,0.0,0.0,5.0,0.0,6.0,11.0,14.0,22.0,0.0,0.0,21.0,7.0,3.0,7.0,18.0,4.0,0.0,0.63,0.62,0.0,0.0,0.0,0.0,26.57,22.0,22.51,2.0,0.15,0.0,0.0,1.14,1.19,1.19
84758258476854,2020,Lindholm-Hakanpaa,ANA,pairing,5on5,15,1068.0,88.0,0.41,0.47,0.5,2.94,0.12,0.18,0.7,0.08,1.62,1.29,0.12,0.11,0.11,2.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,6.0,7.0,0.0,3.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,6.7,4.0,3.83,3.0,0.04,0.0,0.0,0.16,0.15,0.15,2.99,0.18,0.17,0.62,0.09,1.68,1.25,0.18,0.18,0.18,4.0,0.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0,2.0,3.0,7.0,0.0,2.0,3.0,1.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,8.09,4.0,4.03,1.0,0.04,0.0,0.0,0.22,0.21,0.21
847750884779338478109,2020,Olofsson-Lazar-Reinhart,BUF,line,5on5,5,676.0,51.0,0.53,0.53,0.62,5.47,0.35,0.38,1.3,0.17,3.45,2.35,0.35,0.34,0.34,5.0,3.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,8.0,1.0,2.0,9.0,1.0,2.0,2.0,7.0,1.0,0.0,0.21,0.14,0.0,0.0,0.0,0.0,7.54,8.0,7.54,0.0,0.08,0.0,0.0,0.43,0.41,0.41,3.38,0.31,0.23,0.74,0.11,2.01,1.61,0.31,0.32,0.32,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,0.0,0.16,0.14,0.0,0.0,0.0,0.0,7.21,5.0,5.16,1.0,0.05,0.0,0.0,0.35,0.37,0.37
84757538478859,2020,Mikkola-Faulk,STL,pairing,5on5,24,2200.0,197.0,0.46,0.4,0.4,14.16,1.1,0.84,3.59,0.44,7.18,5.84,1.1,1.17,1.16,14.0,5.0,5.0,24.0,1.0,0.0,0.0,5.0,0.0,3.0,10.0,13.0,18.0,3.0,6.0,19.0,18.0,2.0,7.0,14.0,5.0,0.0,0.41,0.69,0.0,0.0,1.0,0.0,24.81,19.0,19.55,6.0,0.18,0.0,0.0,1.28,1.35,1.35,19.54,1.27,1.21,4.85,0.66,11.66,8.36,1.24,1.31,1.28,14.0,14.0,8.0,36.0,0.0,0.0,0.0,5.0,0.0,12.0,11.0,14.0,28.0,6.0,12.0,6.0,16.0,4.0,7.0,22.0,6.0,0.0,0.6,0.67,0.0,0.0,0.0,0.0,36.67,28.0,28.48,2.0,0.25,0.0,0.0,1.51,1.57,1.52
847181784774788478462,2020,Carrier-Roy-Reaves,VGK,line,5on5,12,4734.0,53.0,0.45,0.48,0.45,32.92,3.41,2.4,7.75,1.15,18.39,13.89,3.24,3.39,3.22,27.0,20.0,23.0,70.0,3.0,4.0,1.0,5.0,0.0,18.0,17.0,24.0,44.0,9.0,21.0,32.0,70.0,6.0,9.0,31.0,11.0,5.0,0.83,1.37,1.21,2.0,0.0,1.0,70.2,47.0,47.28,6.0,0.5,0.71,0.71,3.2,3.18,3.12,41.66,4.21,3.04,9.65,1.41,22.41,16.28,4.07,4.23,4.08,45.0,12.0,19.0,76.0,5.0,6.0,0.0,6.0,0.0,23.0,17.0,40.0,52.0,5.0,13.0,42.0,47.0,14.0,4.0,36.0,17.0,4.0,1.02,2.22,0.98,2.0,3.0,0.0,75.94,57.0,57.33,2.0,0.64,0.86,0.86,4.0,3.99,3.94
84751778480814,2020,Beaudin-De Haan,CHI,pairing,5on5,6,1119.0,50.0,0.35,0.43,0.43,8.7,0.42,0.44,2.01,0.27,4.56,4.3,0.42,0.39,0.39,9.0,3.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,11.0,0.0,0.0,8.0,5.0,2.0,2.0,11.0,1.0,0.0,0.22,0.2,0.0,1.0,0.0,0.0,13.84,12.0,11.23,2.0,0.09,0.0,0.0,0.51,0.47,0.47,10.92,0.78,0.75,2.67,0.39,6.48,4.94,0.76,0.86,0.84,13.0,3.0,4.0,20.0,2.0,1.0,0.0,1.0,0.0,5.0,7.0,11.0,14.0,0.0,0.0,2.0,11.0,2.0,5.0,13.0,3.0,0.0,0.44,0.34,0.0,1.0,1.0,0.0,22.7,16.0,18.11,5.0,0.15,0.08,0.08,0.84,0.94,0.92
84756138476979,2020,Gustafsson-Prosser,PHI,pairing,5on5,3,1761.0,9.0,0.56,0.57,0.66,14.82,1.3,0.95,4.03,0.52,8.22,5.98,1.29,1.38,1.37,14.0,7.0,4.0,25.0,2.0,2.0,1.0,2.0,1.0,4.0,10.0,12.0,19.0,0.0,0.0,12.0,12.0,2.0,7.0,16.0,4.0,1.0,0.34,0.41,0.55,0.0,1.0,1.0,26.29,21.0,22.05,5.0,0.19,0.61,0.61,0.89,0.94,0.94,8.39,1.03,0.61,2.27,0.39,3.87,2.83,1.02,1.03,1.03,9.0,2.0,8.0,19.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,7.0,9.0,1.0,4.0,10.0,23.0,1.0,6.0,6.0,4.0,1.0,0.21,0.58,0.24,0.0,1.0,1.0,19.83,11.0,11.16,3.0,0.13,0.04,0.04,1.11,1.12,1.12
847688884775038480853,2020,Foudy-Domi-Grigorenko,CBJ,line,5on5,4,1247.0,39.0,0.31,0.4,0.46,11.32,0.66,0.67,2.77,0.37,6.59,4.94,0.66,0.65,0.65,15.0,1.0,2.0,18.0,0.0,1.0,0.0,6.0,0.0,3.0,6.0,15.0,16.0,1.0,2.0,9.0,7.0,1.0,1.0,12.0,4.0,0.0,0.27,0.39,0.0,0.0,0.0,0.0,18.5,16.0,16.46,1.0,0.14,0.06,0.06,0.74,0.73,0.73,13.4,1.48,0.96,3.29,0.45,7.48,5.35,1.4,1.44,1.37,15.0,4.0,8.0,27.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,14.0,18.0,0.0,0.0,10.0,12.0,1.0,3.0,15.0,1.0,3.0,0.33,0.16,0.98,0.0,0.0,1.0,25.83,19.0,18.18,3.0,0.19,1.14,1.14,0.53,0.52,0.51
84702818475177,2020,Keith-De Haan,CHI,pairing,5on5,26,2985.0,190.0,0.48,0.54,0.56,26.34,1.86,1.81,6.27,0.86,15.85,11.35,1.66,1.87,1.68,30.0,8.0,12.0,50.0,3.0,1.0,0.0,4.0,0.0,13.0,17.0,27.0,35.0,2.0,4.0,29.0,16.0,8.0,7.0,30.0,8.0,0.0,0.69,1.17,0.0,0.0,3.0,0.0,49.48,38.0,37.76,6.0,0.37,0.2,0.2,2.02,2.04,1.92,21.49,2.02,1.37,5.2,0.8,11.73,8.88,1.95,2.06,1.99,22.0,8.0,13.0,43.0,3.0,3.0,2.0,5.0,0.0,8.0,11.0,19.0,27.0,2.0,4.0,22.0,19.0,7.0,6.0,21.0,6.0,3.0,0.55,0.68,0.79,0.0,0.0,3.0,43.41,30.0,30.46,2.0,0.29,0.53,0.53,1.77,1.79,1.75
