lineId: 847004784741618476177, season: 2017, name: Read-Filppula-Voracek, team: PHI, position: line, situation: 5on5, games_played: 1, icetime: 19.0, iceTimeRank: 22.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 847167884751588475185, season: 2017, name: Pouliot-O'Reilly-Josefson, team: BUF, position: line, situation: 5on5, games_played: 4, icetime: 64.0, iceTimeRank: 84.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 0.73, xGoalsFor: 0.07, xReboundsFor: 0.05, xFreezeFor: 0.12, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.46, xPlayContinuedOutsideZoneFor: 0.28, flurryAdjustedxGoalsFor: 0.07, scoreVenueAdjustedxGoalsFor: 0.07, flurryScoreVenueAdjustedxGoalsFor: 0.07, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.07, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.97, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 0.97, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.08, scoreAdjustedTotalShotCreditFor: 0.08, scoreFlurryAdjustedTotalShotCreditFor: 0.08, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 84712848476988, season: 2017, name: Sekera-Benning, team: EDM, position: pairing, situation: 5on5, games_played: 28, icetime: 12643.0, iceTimeRank: 122.0, xGoalsPercentage: 0.45, corsiPercentage: 0.5, fenwickPercentage: 0.49, xOnGoalFor: 113.86, xGoalsFor: 9.34, xReboundsFor: 7.33, xFreezeFor: 28.47, xPlayStoppedFor: 3.82, xPlayContinuedInZoneFor: 62.06, xPlayContinuedOutsideZoneFor: 48.98, flurryAdjustedxGoalsFor: 9.11, scoreVenueAdjustedxGoalsFor: 9.17, flurryScoreVenueAdjustedxGoalsFor: 8.95, shotsOnGoalFor: 120.0, missedShotsFor: 40.0, blockedShotAttemptsFor: 52.0, shotAttemptsFor: 212.0, goalsFor: 3.0, reboundsFor: 11.0, reboundGoalsFor: 0.0, freezeFor: 32.0, playStoppedFor: 3.0, playContinuedInZoneFor: 45.0, playContinuedOutsideZoneFor: 66.0, savedShotsOnGoalFor: 117.0, savedUnblockedShotAttemptsFor: 157.0, penaltiesFor: 13.0, penalityMinutesFor: 29.0, faceOffsWonFor: 102.0, hitsFor: 121.0, takeawaysFor: 28.0, giveawaysFor: 44.0, lowDangerShotsFor: 126.0, mediumDangerShotsFor: 23.0, highDangerShotsFor: 11.0, lowDangerxGoalsFor: 3.79, mediumDangerxGoalsFor: 2.65, highDangerxGoalsFor: 2.9, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 209.06, unblockedShotAttemptsFor: 160.0, scoreAdjustedUnblockedShotAttemptsFor: 158.42, dZoneGiveawaysFor: 23.0, xGoalsFromxReboundsOfShotsFor: 1.51, xGoalsFromActualReboundsOfShotsFor: 1.98, reboundxGoalsFor: 1.98, totalShotCreditFor: 8.87, scoreAdjustedTotalShotCreditFor: 8.73, scoreFlurryAdjustedTotalShotCreditFor: 8.6, xOnGoalAgainst: 121.82, xGoalsAgainst: 11.4, xReboundsAgainst: 8.39, xFreezeAgainst: 28.05, xPlayStoppedAgainst: 3.89, xPlayContinuedInZoneAgainst: 64.74, xPlayContinuedOutsideZoneAgainst: 51.53, flurryAdjustedxGoalsAgainst: 10.98, scoreVenueAdjustedxGoalsAgainst: 11.7, flurryScoreVenueAdjustedxGoalsAgainst: 11.25, shotsOnGoalAgainst: 118.0, missedShotsAgainst: 50.0, blockedShotAttemptsAgainst: 47.0, shotAttemptsAgainst: 215.0, goalsAgainst: 12.0, reboundsAgainst: 11.0, reboundGoalsAgainst: 1.0, freezeAgainst: 16.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 52.0, playContinuedOutsideZoneAgainst: 74.0, savedShotsOnGoalAgainst: 106.0, savedUnblockedShotAttemptsAgainst: 156.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 27.0, faceOffsWonAgainst: 105.0, hitsAgainst: 94.0, takeawaysAgainst: 44.0, giveawaysAgainst: 38.0, lowDangerShotsAgainst: 119.0, mediumDangerShotsAgainst: 37.0, highDangerShotsAgainst: 12.0, lowDangerxGoalsAgainst: 3.59, mediumDangerxGoalsAgainst: 4.65, highDangerxGoalsAgainst: 3.17, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 219.37, unblockedShotAttemptsAgainst: 168.0, scoreAdjustedUnblockedShotAttemptsAgainst: 171.3, dZoneGiveawaysAgainst: 24.0, xGoalsFromxReboundsOfShotsAgainst: 1.74, xGoalsFromActualReboundsOfShotsAgainst: 2.24, reboundxGoalsAgainst: 2.24, totalShotCreditAgainst: 10.91, scoreAdjustedTotalShotCreditAgainst: 11.17, scoreFlurryAdjustedTotalShotCreditAgainst: 10.93

lineId: 847406884757148477451, season: 2017, name: Jarnkrok-Turris-Hartman, team: NSH, position: line, situation: 5on5, games_played: 1, icetime: 44.0, iceTimeRank: 9.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 846952184740388476948, season: 2017, name: Hudon-Plekanec-Byron, team: MTL, position: line, situation: 5on5, games_played: 12, icetime: 658.0, iceTimeRank: 119.0, xGoalsPercentage: 0.46, corsiPercentage: 0.6, fenwickPercentage: 0.55, xOnGoalFor: 4.36, xGoalsFor: 0.22, xReboundsFor: 0.26, xFreezeFor: 0.89, xPlayStoppedFor: 0.13, xPlayContinuedInZoneFor: 2.39, xPlayContinuedOutsideZoneFor: 2.11, flurryAdjustedxGoalsFor: 0.22, scoreVenueAdjustedxGoalsFor: 0.21, flurryScoreVenueAdjustedxGoalsFor: 0.21, shotsOnGoalFor: 5.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 9.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 10.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.13, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 8.55, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.78, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.27, scoreAdjustedTotalShotCreditFor: 0.26, scoreFlurryAdjustedTotalShotCreditFor: 0.26, xOnGoalAgainst: 3.07, xGoalsAgainst: 0.26, xReboundsAgainst: 0.24, xFreezeAgainst: 0.71, xPlayStoppedAgainst: 0.12, xPlayContinuedInZoneAgainst: 2.2, xPlayContinuedOutsideZoneAgainst: 1.47, flurryAdjustedxGoalsAgainst: 0.26, scoreVenueAdjustedxGoalsAgainst: 0.27, flurryScoreVenueAdjustedxGoalsAgainst: 0.27, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 6.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 9.0, hitsAgainst: 8.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.16, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.27, unblockedShotAttemptsAgainst: 5.0, scoreAdjustedUnblockedShotAttemptsAgainst: 5.16, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.31, scoreAdjustedTotalShotCreditAgainst: 0.32, scoreFlurryAdjustedTotalShotCreditAgainst: 0.32

lineId: 847740484778398478866, season: 2017, name: Sheary-Simon-Guentzel, team: PIT, position: line, situation: 5on5, games_played: 4, icetime: 108.0, iceTimeRank: 47.0, xGoalsPercentage: 0.92, corsiPercentage: 0.78, fenwickPercentage: 0.67, xOnGoalFor: 1.57, xGoalsFor: 0.2, xReboundsFor: 0.14, xFreezeFor: 0.27, xPlayStoppedFor: 0.04, xPlayContinuedInZoneFor: 0.72, xPlayContinuedOutsideZoneFor: 0.63, flurryAdjustedxGoalsFor: 0.2, scoreVenueAdjustedxGoalsFor: 0.2, flurryScoreVenueAdjustedxGoalsFor: 0.2, shotsOnGoalFor: 2.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 7.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.01, mediumDangerxGoalsFor: 0.18, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.3, unblockedShotAttemptsFor: 2.0, scoreAdjustedUnblockedShotAttemptsFor: 2.07, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.23, scoreAdjustedTotalShotCreditFor: 0.23, scoreFlurryAdjustedTotalShotCreditFor: 0.23, xOnGoalAgainst: 0.62, xGoalsAgainst: 0.02, xReboundsAgainst: 0.04, xFreezeAgainst: 0.16, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.45, xPlayContinuedOutsideZoneAgainst: 0.32, flurryAdjustedxGoalsAgainst: 0.02, scoreVenueAdjustedxGoalsAgainst: 0.02, flurryScoreVenueAdjustedxGoalsAgainst: 0.02, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 2.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.02, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 2.06, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.03, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.03, scoreAdjustedTotalShotCreditAgainst: 0.03, scoreFlurryAdjustedTotalShotCreditAgainst: 0.03

lineId: 847345384764068480113, season: 2017, name: Iafallo-Shore-Lewis, team: L.A, position: line, situation: 5on5, games_played: 18, icetime: 2676.0, iceTimeRank: 136.0, xGoalsPercentage: 0.59, corsiPercentage: 0.68, fenwickPercentage: 0.69, xOnGoalFor: 30.32, xGoalsFor: 2.01, xReboundsFor: 1.78, xFreezeFor: 7.63, xPlayStoppedFor: 0.93, xPlayContinuedInZoneFor: 17.1, xPlayContinuedOutsideZoneFor: 12.55, flurryAdjustedxGoalsFor: 2.0, scoreVenueAdjustedxGoalsFor: 1.97, flurryScoreVenueAdjustedxGoalsFor: 1.96, shotsOnGoalFor: 28.0, missedShotsFor: 14.0, blockedShotAttemptsFor: 15.0, shotAttemptsFor: 57.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 11.0, playStoppedFor: 0.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 26.0, savedUnblockedShotAttemptsFor: 40.0, penaltiesFor: 6.0, penalityMinutesFor: 12.0, faceOffsWonFor: 14.0, hitsFor: 23.0, takeawaysFor: 5.0, giveawaysFor: 6.0, lowDangerShotsFor: 34.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.89, mediumDangerxGoalsFor: 0.91, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 56.33, unblockedShotAttemptsFor: 42.0, scoreAdjustedUnblockedShotAttemptsFor: 41.19, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.36, xGoalsFromActualReboundsOfShotsFor: 0.21, reboundxGoalsFor: 0.21, totalShotCreditFor: 2.16, scoreAdjustedTotalShotCreditFor: 2.12, scoreFlurryAdjustedTotalShotCreditFor: 2.11, xOnGoalAgainst: 13.67, xGoalsAgainst: 1.41, xReboundsAgainst: 1.08, xFreezeAgainst: 2.88, xPlayStoppedAgainst: 0.43, xPlayContinuedInZoneAgainst: 7.81, xPlayContinuedOutsideZoneAgainst: 5.38, flurryAdjustedxGoalsAgainst: 1.4, scoreVenueAdjustedxGoalsAgainst: 1.44, flurryScoreVenueAdjustedxGoalsAgainst: 1.44, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 27.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 17.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 19.0, hitsAgainst: 27.0, takeawaysAgainst: 2.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.47, mediumDangerxGoalsAgainst: 0.61, highDangerxGoalsAgainst: 0.33, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 27.56, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.51, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.17, reboundxGoalsAgainst: 0.17, totalShotCreditAgainst: 1.46, scoreAdjustedTotalShotCreditAgainst: 1.48, scoreFlurryAdjustedTotalShotCreditAgainst: 1.47

