lineId: 846049684696708471234, season: 2008, name: Smyth-Wolski-Svatos, team: COL, position: line, situation: 5on5, games_played: 11, icetime: 1489.0, iceTimeRank: 102.0, xGoalsPercentage: 0.54, corsiPercentage: 0.43, fenwickPercentage: 0.46, xOnGoalFor: 7.47, xGoalsFor: 0.65, xReboundsFor: 0.47, xFreezeFor: 1.64, xPlayStoppedFor: 0.25, xPlayContinuedInZoneFor: 4.04, xPlayContinuedOutsideZoneFor: 3.95, flurryAdjustedxGoalsFor: 0.65, scoreVenueAdjustedxGoalsFor: 0.62, flurryScoreVenueAdjustedxGoalsFor: 0.62, shotsOnGoalFor: 9.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 13.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 10.0, hitsFor: 5.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.48, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.71, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 10.82, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.75, scoreAdjustedTotalShotCreditFor: 0.72, scoreFlurryAdjustedTotalShotCreditFor: 0.71, xOnGoalAgainst: 8.3, xGoalsAgainst: 0.57, xReboundsAgainst: 0.52, xFreezeAgainst: 1.91, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 4.93, xPlayContinuedOutsideZoneAgainst: 4.78, flurryAdjustedxGoalsAgainst: 0.53, scoreVenueAdjustedxGoalsAgainst: 0.6, flurryScoreVenueAdjustedxGoalsAgainst: 0.57, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 17.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 11.0, hitsAgainst: 10.0, takeawaysAgainst: 4.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 18.01, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.78, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.67, scoreAdjustedTotalShotCreditAgainst: 0.71, scoreFlurryAdjustedTotalShotCreditAgainst: 0.67

lineId: 84695348471769, season: 2008, name: Hjalmarsson-Johnson, team: CHI, position: pairing, situation: 5on5, games_played: 4, icetime: 444.0, iceTimeRank: 30.0, xGoalsPercentage: 0.23, corsiPercentage: 0.5, fenwickPercentage: 0.43, xOnGoalFor: 1.45, xGoalsFor: 0.12, xReboundsFor: 0.07, xFreezeFor: 0.38, xPlayStoppedFor: 0.05, xPlayContinuedInZoneFor: 0.77, xPlayContinuedOutsideZoneFor: 0.68, flurryAdjustedxGoalsFor: 0.12, scoreVenueAdjustedxGoalsFor: 0.12, flurryScoreVenueAdjustedxGoalsFor: 0.12, shotsOnGoalFor: 3.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 3.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 4.55, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.88, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.07, scoreAdjustedTotalShotCreditFor: 0.07, scoreFlurryAdjustedTotalShotCreditFor: 0.07, xOnGoalAgainst: 3.08, xGoalsAgainst: 0.42, xReboundsAgainst: 0.21, xFreezeAgainst: 0.79, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 1.34, xPlayContinuedOutsideZoneAgainst: 1.09, flurryAdjustedxGoalsAgainst: 0.4, scoreVenueAdjustedxGoalsAgainst: 0.44, flurryScoreVenueAdjustedxGoalsAgainst: 0.42, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 5.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 2.0, hitsAgainst: 1.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.35, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 4.15, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.26, reboundxGoalsAgainst: 0.26, totalShotCreditAgainst: 0.21, scoreAdjustedTotalShotCreditAgainst: 0.22, scoreFlurryAdjustedTotalShotCreditAgainst: 0.22

lineId: 846888184713718471664, season: 2008, name: Jaffray-Raymond-Brown, team: VAN, position: line, situation: 5on5, games_played: 2, icetime: 742.0, iceTimeRank: 8.0, xGoalsPercentage: 0.51, corsiPercentage: 0.56, fenwickPercentage: 0.53, xOnGoalFor: 6.52, xGoalsFor: 0.23, xReboundsFor: 0.32, xFreezeFor: 1.74, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 3.85, xPlayContinuedOutsideZoneFor: 2.64, flurryAdjustedxGoalsFor: 0.23, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.24, shotsOnGoalFor: 9.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 10.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 2.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 5.0, hitsFor: 10.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.23, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.3, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.41, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.29, scoreAdjustedTotalShotCreditFor: 0.31, scoreFlurryAdjustedTotalShotCreditFor: 0.31, xOnGoalAgainst: 5.29, xGoalsAgainst: 0.22, xReboundsAgainst: 0.36, xFreezeAgainst: 1.09, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 3.79, xPlayContinuedOutsideZoneAgainst: 2.38, flurryAdjustedxGoalsAgainst: 0.21, scoreVenueAdjustedxGoalsAgainst: 0.21, flurryScoreVenueAdjustedxGoalsAgainst: 0.2, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 8.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 7.0, faceOffsWonAgainst: 5.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.22, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 7.82, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.84, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.29, scoreAdjustedTotalShotCreditAgainst: 0.28, scoreFlurryAdjustedTotalShotCreditAgainst: 0.27

lineId: 84652008470273, season: 2008, name: Kaberle-White, team: TOR, position: pairing, situation: 5on5, games_played: 33, icetime: 4195.0, iceTimeRank: 259.0, xGoalsPercentage: 0.56, corsiPercentage: 0.58, fenwickPercentage: 0.63, xOnGoalFor: 34.47, xGoalsFor: 3.06, xReboundsFor: 2.16, xFreezeFor: 8.23, xPlayStoppedFor: 1.12, xPlayContinuedInZoneFor: 18.65, xPlayContinuedOutsideZoneFor: 13.78, flurryAdjustedxGoalsFor: 2.9, scoreVenueAdjustedxGoalsFor: 3.04, flurryScoreVenueAdjustedxGoalsFor: 2.88, shotsOnGoalFor: 34.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 60.0, goalsFor: 3.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 19.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 31.0, savedUnblockedShotAttemptsFor: 44.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 14.0, hitsFor: 30.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 35.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.92, mediumDangerxGoalsFor: 1.16, highDangerxGoalsFor: 0.98, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 58.55, unblockedShotAttemptsFor: 47.0, scoreAdjustedUnblockedShotAttemptsFor: 46.36, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.45, xGoalsFromActualReboundsOfShotsFor: 1.02, reboundxGoalsFor: 0.98, totalShotCreditFor: 2.53, scoreAdjustedTotalShotCreditFor: 2.49, scoreFlurryAdjustedTotalShotCreditFor: 2.41, xOnGoalAgainst: 19.73, xGoalsAgainst: 2.38, xReboundsAgainst: 1.47, xFreezeAgainst: 4.43, xPlayStoppedAgainst: 0.91, xPlayContinuedInZoneAgainst: 9.85, xPlayContinuedOutsideZoneAgainst: 8.96, flurryAdjustedxGoalsAgainst: 1.7, scoreVenueAdjustedxGoalsAgainst: 2.66, flurryScoreVenueAdjustedxGoalsAgainst: 1.87, shotsOnGoalAgainst: 19.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 43.0, goalsAgainst: 1.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 27.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 12.0, hitsAgainst: 25.0, takeawaysAgainst: 5.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.49, mediumDangerxGoalsAgainst: 0.54, highDangerxGoalsAgainst: 1.35, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 46.64, unblockedShotAttemptsAgainst: 28.0, scoreAdjustedUnblockedShotAttemptsAgainst: 30.5, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.31, xGoalsFromActualReboundsOfShotsAgainst: 1.35, reboundxGoalsAgainst: 1.35, totalShotCreditAgainst: 1.34, scoreAdjustedTotalShotCreditAgainst: 1.44, scoreFlurryAdjustedTotalShotCreditAgainst: 1.36

lineId: 846496784663928470289, season: 2008, name: Slater-Reasoner-White, team: ATL, position: line, situation: 5on5, games_played: 1, icetime: 20.0, iceTimeRank: 14.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 847122984712768471743, season: 2008, name: Sobotka-Krejci-Nokelainen, team: BOS, position: line, situation: 5on5, games_played: 2, icetime: 231.0, iceTimeRank: 12.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.63, xGoalsAgainst: 0.02, xReboundsAgainst: 0.04, xFreezeAgainst: 0.15, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.42, xPlayContinuedOutsideZoneAgainst: 0.35, flurryAdjustedxGoalsAgainst: 0.02, scoreVenueAdjustedxGoalsAgainst: 0.02, flurryScoreVenueAdjustedxGoalsAgainst: 0.02, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 3.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.02, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.03, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.03, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.03, scoreAdjustedTotalShotCreditAgainst: 0.03, scoreFlurryAdjustedTotalShotCreditAgainst: 0.03

lineId: 845852984702748474157, season: 2008, name: Higgins-Pacioretty-Kovalev, team: MTL, position: line, situation: 5on5, games_played: 1, icetime: 17.0, iceTimeRank: 16.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.82, xGoalsAgainst: 0.17, xReboundsAgainst: 0.06, xFreezeAgainst: 0.17, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.33, xPlayContinuedOutsideZoneAgainst: 0.25, flurryAdjustedxGoalsAgainst: 0.17, scoreVenueAdjustedxGoalsAgainst: 0.18, flurryScoreVenueAdjustedxGoalsAgainst: 0.18, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.17, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.1, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.1, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.18, scoreAdjustedTotalShotCreditAgainst: 0.2, scoreFlurryAdjustedTotalShotCreditAgainst: 0.2

