lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847456484762928478472,2019,Palat-Stamkos-Joseph,T.B,line,5on5,4,704.0,26.0,0.2,0.32,0.23,2.1,0.21,0.11,0.56,0.08,1.12,0.92,0.21,0.21,0.2,1.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,5.81,3.0,2.96,1.0,0.02,0.0,0.0,0.23,0.23,0.23,6.82,0.82,0.48,1.72,0.23,4.04,2.71,0.8,0.78,0.77,6.0,4.0,3.0,13.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,5.0,9.0,1.0,2.0,6.0,5.0,4.0,1.0,8.0,1.0,1.0,0.19,0.08,0.54,0.0,0.0,1.0,12.47,10.0,9.67,1.0,0.1,0.54,0.54,0.37,0.36,0.36
847468584774448477930,2019,Calvert-Bellemare-Burakovsky,COL,line,5on5,10,798.0,117.0,0.23,0.55,0.45,6.24,0.26,0.33,1.58,0.22,3.7,2.9,0.26,0.25,0.25,6.0,3.0,8.0,17.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,6.0,9.0,1.0,2.0,6.0,6.0,1.0,4.0,9.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,15.58,9.0,8.52,3.0,0.07,0.0,0.0,0.32,0.31,0.31,8.47,0.86,0.53,2.18,0.27,4.09,3.07,0.83,0.87,0.84,11.0,0.0,3.0,14.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,11.0,11.0,1.0,2.0,6.0,8.0,2.0,0.0,7.0,3.0,1.0,0.28,0.34,0.24,0.0,0.0,0.0,14.73,11.0,11.36,0.0,0.11,0.24,0.24,0.73,0.75,0.73
847014484717168478857,2019,Abdelkader-Nielsen-Timashov,DET,line,5on5,3,870.0,10.0,0.1,0.37,0.3,2.23,0.09,0.12,0.58,0.06,1.21,0.94,0.09,0.08,0.08,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,9.0,8.0,2.0,2.0,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,7.06,3.0,3.05,2.0,0.02,0.0,0.0,0.11,0.11,0.11,5.55,0.74,0.4,1.33,0.14,2.4,1.98,0.72,0.76,0.74,7.0,0.0,5.0,12.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,6.0,0.0,0.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,0.07,0.11,0.56,0.0,0.0,1.0,12.11,7.0,7.08,0.0,0.09,0.29,0.29,0.53,0.54,0.53
847740184792918479315,2019,Hayden-Rooney-Anderson,N.J,line,5on5,10,3601.0,47.0,0.38,0.4,0.42,22.23,1.45,1.33,5.82,0.82,12.36,9.22,1.41,1.44,1.41,22.0,9.0,10.0,41.0,2.0,0.0,0.0,7.0,1.0,15.0,6.0,20.0,29.0,7.0,20.0,19.0,34.0,8.0,10.0,24.0,7.0,0.0,0.66,0.79,0.0,1.0,1.0,0.0,41.4,31.0,31.13,7.0,0.27,0.0,0.0,1.73,1.72,1.67,30.35,2.37,2.03,7.2,0.98,17.52,12.9,2.33,2.37,2.33,32.0,11.0,19.0,62.0,3.0,3.0,0.0,7.0,0.0,13.0,17.0,29.0,40.0,8.0,22.0,40.0,24.0,3.0,5.0,34.0,6.0,3.0,0.91,0.7,0.77,1.0,2.0,0.0,61.8,43.0,43.15,2.0,0.41,0.43,0.43,2.36,2.4,2.36
847414184764388481523,2019,Saad-Dach-Kane,CHI,line,5on5,15,3301.0,137.0,0.33,0.41,0.41,25.71,1.6,1.65,5.9,0.82,14.6,11.44,1.59,1.73,1.72,28.0,8.0,10.0,46.0,5.0,1.0,0.0,4.0,0.0,13.0,13.0,23.0,31.0,5.0,10.0,14.0,11.0,11.0,6.0,31.0,5.0,0.0,0.96,0.64,0.0,3.0,2.0,0.0,48.53,36.0,38.0,3.0,0.33,0.03,0.03,1.91,2.05,2.04,36.84,3.29,2.55,8.78,1.22,20.64,14.5,3.19,3.29,3.18,41.0,10.0,15.0,66.0,1.0,3.0,0.0,11.0,3.0,15.0,18.0,40.0,50.0,6.0,12.0,32.0,24.0,10.0,13.0,38.0,10.0,3.0,1.2,1.06,1.03,0.0,1.0,0.0,65.01,51.0,50.3,9.0,0.52,0.85,0.85,2.97,2.93,2.88
847060484706068475160,2019,Clifford-Carter-Brown,L.A,line,5on5,7,2636.0,33.0,0.59,0.48,0.53,24.17,1.99,1.55,6.4,0.89,12.77,9.4,1.97,2.08,2.05,24.0,9.0,2.0,35.0,2.0,1.0,0.0,5.0,0.0,9.0,16.0,22.0,31.0,4.0,8.0,22.0,33.0,4.0,3.0,24.0,8.0,1.0,0.61,1.07,0.32,1.0,1.0,0.0,35.16,33.0,33.18,0.0,0.32,0.32,0.32,2.0,2.05,2.03,20.7,1.38,1.34,5.27,0.67,11.6,8.75,1.34,1.36,1.33,23.0,6.0,9.0,38.0,3.0,2.0,1.0,2.0,0.0,8.0,14.0,20.0,26.0,2.0,4.0,21.0,15.0,4.0,7.0,24.0,4.0,1.0,0.66,0.46,0.26,1.0,1.0,1.0,38.44,29.0,29.28,6.0,0.27,0.35,0.35,1.3,1.28,1.27
847127684779418478131,2019,Ritchie-Krejci-Kase,BOS,line,5on5,6,2966.0,17.0,0.41,0.46,0.47,20.92,1.66,1.42,5.26,0.71,11.38,8.57,1.57,1.8,1.7,22.0,7.0,14.0,43.0,0.0,4.0,0.0,5.0,1.0,6.0,13.0,22.0,29.0,3.0,12.0,22.0,19.0,3.0,9.0,24.0,4.0,1.0,0.73,0.56,0.38,0.0,0.0,0.0,45.46,29.0,30.54,5.0,0.29,0.51,0.51,1.44,1.54,1.52,24.63,2.44,1.65,5.2,0.82,13.14,9.75,2.39,2.36,2.32,26.0,7.0,18.0,51.0,2.0,1.0,0.0,4.0,2.0,8.0,16.0,24.0,31.0,5.0,16.0,18.0,27.0,4.0,4.0,24.0,5.0,4.0,0.67,0.67,1.1,1.0,0.0,1.0,48.77,33.0,31.86,2.0,0.35,0.21,0.21,2.57,2.5,2.48
847419084751518480002,2019,Palmieri-Hischier-Simmonds,N.J,line,5on5,3,736.0,21.0,0.28,0.38,0.43,7.04,0.57,0.41,1.52,0.22,3.95,3.32,0.57,0.54,0.54,6.0,4.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,8.0,5.0,3.0,5.0,8.0,2.0,0.0,0.27,0.3,0.0,1.0,0.0,0.0,10.48,10.0,9.54,4.0,0.09,0.0,0.0,0.66,0.62,0.62,9.58,1.45,0.68,1.8,0.34,4.98,3.75,1.44,1.55,1.54,10.0,3.0,5.0,18.0,1.0,0.0,0.0,2.0,0.0,2.0,8.0,9.0,12.0,0.0,0.0,5.0,10.0,1.0,2.0,3.0,9.0,1.0,0.15,1.03,0.27,0.0,0.0,1.0,19.25,13.0,13.84,0.0,0.15,0.0,0.0,1.59,1.7,1.7
847061284764838480748,2019,Rakell-Getzlaf-Sherwood,ANA,line,5on5,1,605.0,4.0,0.13,0.5,0.47,5.38,0.18,0.28,1.39,0.15,2.81,2.19,0.18,0.17,0.17,6.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,7.0,0.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,9.54,7.0,6.76,3.0,0.06,0.0,0.0,0.23,0.22,0.22,6.22,1.17,0.52,1.44,0.22,2.56,2.1,1.0,1.24,1.06,5.0,3.0,2.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,7.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,0.12,0.45,0.6,0.0,0.0,1.0,10.4,8.0,8.32,1.0,0.11,0.6,0.6,0.68,0.72,0.71
847126284788568480849,2019,Soderberg-Hayton-Garland,ARI,line,5on5,4,1162.0,37.0,0.33,0.38,0.38,8.58,0.7,0.55,1.85,0.28,4.8,3.83,0.69,0.67,0.66,10.0,2.0,5.0,17.0,0.0,1.0,0.0,2.0,0.0,2.0,7.0,10.0,12.0,1.0,2.0,4.0,13.0,1.0,2.0,10.0,2.0,0.0,0.45,0.25,0.0,0.0,0.0,0.0,16.73,12.0,11.95,0.0,0.11,0.17,0.17,0.64,0.63,0.63,14.53,1.41,0.98,3.65,0.49,7.41,6.06,1.3,1.5,1.38,16.0,4.0,8.0,28.0,0.0,4.0,0.0,2.0,1.0,7.0,6.0,16.0,20.0,1.0,2.0,9.0,6.0,0.0,3.0,15.0,3.0,2.0,0.4,0.44,0.58,0.0,0.0,0.0,28.93,20.0,20.64,0.0,0.2,0.79,0.79,0.83,0.86,0.84
847077584746688478838,2019,Vejdemo-Thompson-Weise,MTL,line,5on5,3,922.0,12.0,0.36,0.62,0.57,8.89,0.69,0.53,2.13,0.28,4.63,3.75,0.68,0.66,0.65,9.0,3.0,6.0,18.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,9.0,12.0,1.0,2.0,9.0,13.0,2.0,4.0,10.0,1.0,1.0,0.21,0.13,0.36,0.0,0.0,0.0,17.55,12.0,11.7,3.0,0.11,0.36,0.36,0.45,0.44,0.43,6.53,1.21,0.63,1.63,0.33,3.09,2.12,0.86,1.27,0.9,7.0,2.0,2.0,11.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,6.0,8.0,2.0,4.0,1.0,11.0,0.0,3.0,4.0,2.0,3.0,0.07,0.3,0.83,0.0,0.0,1.0,11.27,9.0,9.1,2.0,0.14,0.6,0.83,0.51,0.52,0.46
84741628476853,2019,Rielly-Muzzin,TOR,pairing,5on5,26,1393.0,225.0,0.44,0.52,0.53,12.9,0.88,0.77,3.16,0.41,7.85,5.92,0.88,0.89,0.89,16.0,3.0,6.0,25.0,2.0,0.0,0.0,5.0,1.0,3.0,8.0,14.0,17.0,1.0,2.0,3.0,5.0,1.0,7.0,16.0,3.0,0.0,0.47,0.4,0.0,1.0,1.0,0.0,25.01,19.0,19.34,3.0,0.16,0.0,0.0,1.03,1.05,1.05,12.59,1.13,0.85,3.08,0.63,6.2,5.11,1.11,1.13,1.11,13.0,4.0,6.0,23.0,3.0,1.0,1.0,1.0,0.0,3.0,9.0,10.0,14.0,4.0,8.0,4.0,4.0,3.0,2.0,13.0,3.0,1.0,0.43,0.42,0.28,1.0,1.0,1.0,22.7,17.0,16.98,1.0,0.18,0.15,0.15,1.15,1.16,1.15
846945584751668481624,2019,Spezza-Tavares-Mikheyev,TOR,line,5on5,2,746.0,7.0,0.53,0.53,0.54,11.32,0.98,0.79,3.15,0.4,5.71,3.95,0.89,1.0,0.9,10.0,5.0,2.0,17.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,8.0,13.0,0.0,0.0,6.0,1.0,1.0,3.0,11.0,2.0,2.0,0.28,0.23,0.48,1.0,0.0,1.0,16.76,15.0,14.82,2.0,0.17,0.62,0.62,0.53,0.52,0.51,9.53,0.88,0.57,2.26,0.31,5.21,3.77,0.83,0.88,0.83,11.0,2.0,2.0,15.0,1.0,0.0,0.0,2.0,0.0,5.0,5.0,10.0,12.0,0.0,0.0,8.0,4.0,5.0,2.0,9.0,4.0,0.0,0.33,0.55,0.0,1.0,0.0,0.0,15.42,13.0,13.45,1.0,0.12,0.0,0.0,1.0,1.0,0.95
847644084816388481813,2019,Nygard-Haas-Granlund,EDM,line,5on5,3,863.0,23.0,0.81,0.5,0.55,4.64,0.62,0.32,0.9,0.12,2.2,1.84,0.61,0.67,0.67,5.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,6.0,1.0,2.0,5.0,7.0,1.0,0.0,3.0,2.0,1.0,0.04,0.29,0.29,0.0,0.0,0.0,7.71,6.0,6.51,0.0,0.07,0.0,0.0,0.69,0.75,0.74,3.45,0.14,0.16,0.93,0.12,2.07,1.57,0.14,0.13,0.13,5.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,8.0,10.0,0.0,1.0,4.0,1.0,0.0,0.06,0.08,0.0,0.0,1.0,0.0,6.17,5.0,4.53,0.0,0.03,0.0,0.0,0.18,0.16,0.16
847170784751638476454,2019,Neal-Nugent-Hopkins-Chiasson,EDM,line,5on5,15,7246.0,67.0,0.56,0.58,0.58,59.64,4.25,3.82,15.04,2.15,37.21,26.59,4.09,4.34,4.17,63.0,27.0,43.0,133.0,5.0,8.0,2.0,13.0,4.0,31.0,29.0,58.0,85.0,3.0,4.0,60.0,44.0,13.0,25.0,78.0,10.0,2.0,2.51,1.3,0.45,1.0,3.0,1.0,136.31,90.0,92.72,19.0,0.77,1.04,1.04,3.91,4.01,3.9,45.15,3.4,2.75,11.44,1.82,25.59,20.0,3.38,3.37,3.36,45.0,20.0,30.0,95.0,4.0,2.0,0.0,11.0,3.0,23.0,22.0,41.0,61.0,4.0,8.0,54.0,46.0,13.0,27.0,56.0,6.0,3.0,1.7,0.83,0.87,2.0,1.0,1.0,93.89,65.0,64.45,18.0,0.56,0.35,0.35,3.6,3.59,3.57
84773598481572,2019,Heinola-Poolman,WPG,pairing,5on5,3,1416.0,12.0,0.29,0.38,0.35,7.93,0.49,0.4,2.1,0.26,4.35,3.41,0.49,0.48,0.48,9.0,2.0,3.0,14.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,8.0,2.0,4.0,10.0,13.0,3.0,3.0,9.0,2.0,0.0,0.22,0.27,0.0,3.0,0.0,0.0,14.41,11.0,11.28,3.0,0.08,0.0,0.0,0.57,0.56,0.56,14.53,1.22,0.97,3.28,0.44,8.37,5.71,1.14,1.15,1.08,16.0,4.0,3.0,23.0,1.0,2.0,0.0,3.0,0.0,9.0,5.0,15.0,19.0,0.0,0.0,11.0,12.0,2.0,5.0,14.0,5.0,1.0,0.29,0.7,0.22,0.0,1.0,0.0,21.54,20.0,18.75,4.0,0.2,0.37,0.37,1.05,1.02,1.01
847645584764808477492,2019,Namestnikov-Landeskog-Mackinnon,COL,line,5on5,7,4030.0,10.0,0.62,0.51,0.53,35.44,3.17,2.33,7.64,1.07,19.57,15.22,3.05,3.27,3.15,28.0,21.0,12.0,61.0,6.0,3.0,2.0,5.0,1.0,11.0,23.0,22.0,43.0,5.0,10.0,45.0,17.0,8.0,9.0,40.0,4.0,5.0,1.3,0.49,1.38,2.0,2.0,2.0,62.66,49.0,50.65,6.0,0.48,0.83,0.83,2.82,2.92,2.9,30.85,1.96,1.86,7.96,1.06,17.28,13.88,1.93,1.92,1.89,34.0,10.0,15.0,59.0,2.0,1.0,0.0,13.0,0.0,13.0,15.0,32.0,42.0,7.0,14.0,43.0,35.0,13.0,6.0,36.0,7.0,1.0,0.75,0.95,0.26,1.0,1.0,0.0,59.42,44.0,44.04,4.0,0.38,0.19,0.19,2.16,2.11,2.08
847520484752368475913,2019,Pirri-Eakin-Stone,VGK,line,5on5,4,722.0,30.0,0.14,0.22,0.2,2.04,0.11,0.12,0.56,0.06,1.23,0.92,0.11,0.11,0.11,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,0.0,2.0,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.01,3.0,2.96,1.0,0.02,0.0,0.0,0.13,0.14,0.14,9.35,0.65,0.58,1.87,0.25,4.59,4.06,0.65,0.66,0.66,9.0,3.0,2.0,14.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,7.0,10.0,0.0,0.0,5.0,6.0,3.0,4.0,10.0,2.0,0.0,0.3,0.35,0.0,1.0,1.0,0.0,14.94,12.0,12.33,3.0,0.12,0.0,0.0,0.77,0.78,0.78
846945984706108479316,2019,Parise-Koivu-Kunin,MIN,line,5on5,11,1263.0,110.0,0.37,0.37,0.32,8.8,0.63,0.5,2.18,0.26,3.8,3.63,0.61,0.63,0.6,8.0,3.0,5.0,16.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,8.0,11.0,0.0,0.0,8.0,7.0,1.0,3.0,8.0,3.0,0.0,0.13,0.51,0.0,0.0,0.0,0.0,16.04,11.0,10.98,2.0,0.11,0.13,0.13,0.61,0.6,0.6,16.69,1.09,1.11,3.75,0.47,9.69,6.9,1.06,1.07,1.05,14.0,9.0,4.0,27.0,0.0,1.0,0.0,2.0,0.0,8.0,12.0,14.0,23.0,0.0,0.0,12.0,3.0,2.0,2.0,21.0,1.0,1.0,0.62,0.1,0.36,0.0,0.0,0.0,26.59,23.0,22.56,2.0,0.23,0.36,0.36,0.95,0.93,0.92
847166984779498479996,2019,Glass-Stastny-Tuch,VGK,line,5on5,11,4866.0,45.0,0.56,0.6,0.59,39.31,2.4,2.58,9.77,1.26,22.57,16.42,2.32,2.4,2.31,41.0,14.0,23.0,78.0,0.0,4.0,0.0,9.0,2.0,17.0,23.0,41.0,55.0,3.0,4.0,36.0,30.0,17.0,5.0,47.0,7.0,1.0,1.43,0.77,0.2,0.0,0.0,0.0,77.7,55.0,54.43,1.0,0.53,0.52,0.52,2.41,2.39,2.35,26.64,1.86,1.76,6.54,0.9,15.61,11.33,1.79,1.93,1.85,27.0,11.0,14.0,52.0,3.0,3.0,1.0,5.0,1.0,14.0,12.0,24.0,35.0,5.0,10.0,28.0,48.0,12.0,8.0,31.0,5.0,2.0,0.89,0.48,0.5,2.0,0.0,1.0,52.74,38.0,38.52,2.0,0.36,0.53,0.53,1.69,1.75,1.72
84751718480913,2019,Ekman-Larsson-Gross,ARI,pairing,5on5,1,952.0,2.0,0.46,0.45,0.43,8.24,0.48,0.57,1.74,0.26,5.08,3.87,0.47,0.53,0.53,10.0,2.0,2.0,14.0,3.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,9.0,0.0,0.0,5.0,2.0,6.0,4.0,10.0,2.0,0.0,0.29,0.19,0.0,2.0,1.0,0.0,16.4,12.0,13.72,2.0,0.12,0.0,0.0,0.59,0.66,0.65,11.26,0.56,0.65,2.76,0.35,6.8,4.88,0.56,0.51,0.51,11.0,5.0,1.0,17.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,10.0,15.0,0.0,0.0,13.0,3.0,0.0,7.0,16.0,0.0,0.0,0.56,0.0,0.0,1.0,0.0,0.0,15.53,16.0,14.8,4.0,0.13,0.0,0.0,0.69,0.64,0.63
847523684779408478458,2019,Ehlers-Eakin-Roslovic,WPG,line,5on5,5,959.0,46.0,0.52,0.53,0.42,3.05,0.27,0.21,0.69,0.11,2.1,1.61,0.27,0.27,0.27,3.0,2.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,4.0,8.0,2.0,2.0,3.0,2.0,0.0,0.1,0.17,0.0,0.0,0.0,0.0,8.81,5.0,4.81,1.0,0.04,0.0,0.0,0.32,0.32,0.32,5.26,0.26,0.3,1.0,0.14,2.95,2.36,0.26,0.25,0.25,4.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,7.0,0.0,0.0,5.0,5.0,1.0,3.0,6.0,1.0,0.0,0.17,0.09,0.0,0.0,0.0,0.0,8.18,7.0,7.17,2.0,0.06,0.0,0.0,0.32,0.32,0.32
84769318477986,2019,Mccabe-Montour,BUF,pairing,5on5,39,4540.0,293.0,0.62,0.53,0.55,36.46,2.8,2.36,8.65,1.15,21.5,15.55,2.71,2.79,2.7,42.0,10.0,12.0,64.0,2.0,2.0,1.0,15.0,0.0,15.0,18.0,40.0,50.0,3.0,6.0,28.0,20.0,6.0,10.0,41.0,10.0,1.0,1.27,1.25,0.27,1.0,1.0,0.0,64.65,52.0,52.29,6.0,0.49,0.06,0.22,3.07,3.06,2.99,30.33,1.74,1.74,7.47,0.93,16.86,13.26,1.71,1.79,1.75,32.0,10.0,14.0,56.0,2.0,1.0,0.0,13.0,2.0,12.0,12.0,30.0,40.0,5.0,10.0,40.0,36.0,6.0,14.0,36.0,5.0,1.0,0.91,0.58,0.25,0.0,2.0,0.0,56.8,42.0,43.09,9.0,0.35,0.1,0.1,2.0,2.04,2.03
847405384784148481515,2019,Yurtaykin-Couture-Meier,S.J,line,5on5,3,1408.0,5.0,0.32,0.5,0.55,12.98,0.77,0.67,3.29,0.44,7.07,5.76,0.73,0.7,0.67,10.0,8.0,3.0,21.0,0.0,2.0,0.0,4.0,0.0,5.0,7.0,10.0,18.0,0.0,0.0,14.0,11.0,4.0,4.0,16.0,1.0,1.0,0.37,0.18,0.22,0.0,0.0,0.0,19.95,18.0,17.12,3.0,0.14,0.4,0.4,0.51,0.48,0.48,11.29,1.67,0.9,2.43,0.36,5.73,3.91,1.53,1.72,1.58,9.0,6.0,6.0,21.0,0.0,1.0,0.0,2.0,0.0,4.0,8.0,9.0,15.0,4.0,8.0,10.0,18.0,3.0,4.0,9.0,3.0,3.0,0.28,0.41,0.99,0.0,0.0,0.0,22.58,15.0,15.95,0.0,0.19,0.38,0.38,1.49,1.54,1.52
847733084801448481523,2019,Kubalik-Kampf-Dach,CHI,line,5on5,4,774.0,47.0,0.5,0.36,0.33,3.67,0.34,0.21,1.04,0.12,1.8,1.49,0.34,0.35,0.35,3.0,2.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,0.08,0.0,0.26,0.0,0.0,0.0,8.62,5.0,5.38,2.0,0.04,0.0,0.0,0.38,0.39,0.39,7.18,0.34,0.48,1.7,0.2,4.29,2.99,0.33,0.32,0.32,6.0,4.0,4.0,14.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,6.0,10.0,2.0,4.0,2.0,10.0,0.0,1.0,9.0,1.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,13.89,10.0,9.75,1.0,0.1,0.0,0.0,0.43,0.42,0.41
847061284779418478131,2019,Ritchie-Getzlaf-Kase,ANA,line,5on5,14,3666.0,91.0,0.57,0.63,0.63,46.1,2.64,2.8,11.38,1.53,26.78,19.87,2.56,2.57,2.49,43.0,22.0,20.0,85.0,2.0,1.0,0.0,7.0,2.0,28.0,25.0,41.0,63.0,5.0,10.0,27.0,24.0,9.0,17.0,52.0,11.0,2.0,1.11,1.1,0.43,1.0,0.0,1.0,82.33,65.0,63.36,11.0,0.57,0.04,0.04,3.17,3.09,3.0,26.2,2.01,1.72,6.59,0.99,14.79,11.91,1.99,2.1,2.07,26.0,12.0,11.0,49.0,2.0,2.0,0.0,8.0,1.0,10.0,15.0,24.0,36.0,4.0,8.0,25.0,13.0,15.0,14.0,28.0,9.0,1.0,0.77,1.0,0.25,2.0,0.0,0.0,51.33,38.0,39.13,7.0,0.35,0.22,0.22,2.14,2.23,2.22
847458984769198478488,2019,Chlapik-Tierney-Ennis,OTT,line,5on5,11,1107.0,142.0,0.33,0.31,0.36,6.94,0.58,0.45,1.58,0.24,4.14,3.01,0.58,0.58,0.58,7.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,10.0,1.0,2.0,6.0,6.0,4.0,4.0,7.0,3.0,0.0,0.23,0.35,0.0,0.0,0.0,0.0,10.75,10.0,9.91,3.0,0.09,0.0,0.0,0.67,0.67,0.67,12.7,1.19,1.03,2.66,0.4,7.61,5.1,1.14,1.19,1.13,15.0,3.0,7.0,25.0,0.0,1.0,0.0,4.0,0.0,8.0,5.0,15.0,18.0,0.0,0.0,5.0,6.0,2.0,3.0,12.0,5.0,1.0,0.41,0.55,0.23,0.0,0.0,0.0,24.91,18.0,17.76,3.0,0.21,0.23,0.23,1.18,1.16,1.14
847417684741898477903,2019,Hagelin-Eller-Hathaway,WSH,line,5on5,20,3376.0,195.0,0.51,0.52,0.54,27.21,1.64,1.74,6.87,0.87,16.13,11.76,1.6,1.65,1.61,26.0,13.0,10.0,49.0,1.0,1.0,0.0,10.0,1.0,15.0,11.0,25.0,38.0,5.0,10.0,38.0,35.0,9.0,9.0,33.0,5.0,1.0,0.85,0.58,0.21,0.0,1.0,0.0,50.24,39.0,39.38,5.0,0.36,0.09,0.09,1.91,1.92,1.87,23.22,1.58,1.47,5.12,0.71,13.4,10.72,1.55,1.55,1.53,22.0,11.0,12.0,45.0,1.0,0.0,0.0,4.0,0.0,14.0,14.0,21.0,32.0,2.0,4.0,24.0,22.0,6.0,8.0,26.0,7.0,0.0,0.67,0.91,0.0,0.0,1.0,0.0,44.31,33.0,32.76,5.0,0.29,0.0,0.0,1.88,1.84,1.81
